version,time,accuracy,precision,recall,fscore
f2c200e2d6520cf74f7da8cad9c96cef29e2965d,0.177300,0.969697,0.971286,0.969697,0.969738
e6a464b40eba2d7a013b4982067b0e421765d295,0.194948,0.969697,0.971286,0.969697,0.969738
b8b68e3284b129ddaa6f86213409631eb9c07670,0.176249,0.969697,0.971286,0.969697,0.969738
6cb191cfd88c52f90d6983487011c30129217c15,0.173584,0.969697,0.971286,0.969697,0.969738
de35beab435777bc033da42102ec2c1459235104,0.193569,0.969697,0.971286,0.969697,0.969738
6dab7c5c8a00ac883cb2f6d297d36bad76cf399a,0.227238,0.969697,0.971286,0.969697,0.969738
ae614649d77bbd7fa73e0e8147e3bbbdee5db796,0.258689,0.969697,0.971286,0.969697,0.969738
9d8f3f3996a457a69f368c5b68afd91d07643fe2,0.270963,0.969697,0.971286,0.969697,0.969738
bf1691b69accdbd4117bb51e4c6285e72bc6af6c,0.223917,0.969697,0.971286,0.969697,0.969738
35e54116bf1283dc320b735a827e48853970928e,0.221177,0.969697,0.971286,0.969697,0.969738
5a019b7202fb887506ed6ae2ef1c1716ca9a6f7a,0.303640,0.969697,0.971286,0.969697,0.969738
4ebdb3578d9efe4d46953fecad69a82ed6521acd,0.327572,0.969697,0.971286,0.969697,0.969738
f86622d9cb1a03e8e1f650f840e735998e4e2034,0.286270,0.969697,0.971286,0.969697,0.969738
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,0.241004,0.969697,0.971286,0.969697,0.969738
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,0.260463,0.969697,0.971286,0.969697,0.969738
56ee99c65f86c95e0bf92fe7537be0c970febe39,0.260311,0.969697,0.971286,0.969697,0.969738
56ee99c65f86c95e0bf92fe7537be0c970febe39,0.342036,0.969697,0.971286,0.969697,0.969738
081a5546988e4514afecf00250901f66e29b7543,0.294488,0.969697,0.971286,0.969697,0.969738
ce6a01d7a7539211e827a8962323274ec0166b16,0.273624,0.969697,0.971286,0.969697,0.969738
2cfdc1c5fe6b9364356a74fdbb95fa435a22e051,0.240518,0.969697,0.971286,0.969697,0.969738
a894b2e68087f03ee69012275f980e07db3753f5,0.239580,0.969697,0.971286,0.969697,0.969738
38105780993408e27d8775e4aca8545a6b0a95ba,0.225937,0.969697,0.971286,0.969697,0.969738
13ab4d509aae25e2fe02c47f1bfc13d2eb661e82,0.281136,0.969697,0.971286,0.969697,0.969738
815844ded8e3b9687b33a80aa15e6573044cb4b4,0.275843,0.969697,0.971286,0.969697,0.969738
54e7f886ce2d4e04415be0d71b753ac4a4d37e83,0.175174,0.969697,0.971286,0.969697,0.969738
30ebaa8a4603c5b9d19f125ae00a9e8739b823ba,0.342359,0.969697,0.971286,0.969697,0.969738
f12fc13ba8e33dcd80febce64d96ba01ca309239,0.221692,0.969697,0.971286,0.969697,0.969738
767bf266d5b7f8174f6e8e26ddf9594750320a6d,0.135084,0.969697,0.971286,0.969697,0.969738
c5440bfd134d8272a76ab87b3d61b10db77c7cc3,0.262333,0.969697,0.971286,0.969697,0.969738
b01e21e1b242204619e1be5bde6f1bcdb95ea186,0.258242,0.969697,0.971286,0.969697,0.969738
2330834205565ba138cc7e59d712c0bcea588b02,0.200005,0.969697,0.971286,0.969697,0.969738
000c9b199b8ce573a3ee24f937a63e4d41d36e78,0.227449,0.969697,0.971286,0.969697,0.969738
42d0dc2bc2fcf9f65ac703a4d5f19b64f253cb12,0.223024,0.969697,0.971286,0.969697,0.969738
abc78088b9271436660fb6b828648bf3e3b955ec,0.154661,0.969697,0.971286,0.969697,0.969738
64a4a1181faa0bcadb7efbe76bf91ab0f458e5a8,0.176038,0.969697,0.971286,0.969697,0.969738
08d3dfef4ae8897134589b2e25524e528cdfb192,0.322435,0.969697,0.971286,0.969697,0.969738
f4afc7ecf01b13086abaa83971ec67f3003c1b33,0.213447,0.969697,0.971286,0.969697,0.969738
7ed6c5f326ba0635d6290aa2dd59e2d2d2f3e244,0.234531,0.969697,0.971286,0.969697,0.969738
ab68f07d95c61275d33fef825b7b47bd08c815db,0.259396,0.969697,0.971286,0.969697,0.969738
46f29519ffe17ee9e1f941efd7bc8849d3a48ed3,0.270396,0.969697,0.971286,0.969697,0.969738
bb629cbba9ba5dcb18ab67db0485d9168637cbeb,0.234419,0.969697,0.971286,0.969697,0.969738
dcfdf6c7ce51326abd5598a754330e5445eb4b2a,0.244813,0.969697,0.971286,0.969697,0.969738
2b3296bb836dde374337bf4a7e76f0ab6f880923,0.209384,0.969697,0.971286,0.969697,0.969738
923fb2ea3743586dc3b9fc281877bacf03fa4267,0.229864,0.969697,0.971286,0.969697,0.969738
d3f436107b46e58c41a134bfb355c0c701a83d07,0.273272,0.969697,0.971286,0.969697,0.969738
d5a654d5e8183b3ec539318534f5bf4d436fcafa,0.225244,0.969697,0.971286,0.969697,0.969738
0ed517fa90fe2fa33b28ff3ab7784111f307e3c3,0.216980,0.969697,0.971286,0.969697,0.969738
f19aee9eceeff2dfd52cbee2fac0d2f95b49e233,0.163379,0.969697,0.971286,0.969697,0.969738
c1a3688c29db4d141ea1ff61a40b71f7db8306ed,0.171300,0.969697,0.971286,0.969697,0.969738
b99824fb46199c35827033b7e9637813b5e01a34,0.261015,0.969697,0.971286,0.969697,0.969738
57ea0c091d36f69b3c1e56769e44f3c16cbb1723,0.232605,0.969697,0.971286,0.969697,0.969738
165f949a23c217b7cc3f87ca3d6c1e08aaa56133,0.276952,0.969697,0.971286,0.969697,0.969738
a6466155ae90d2cb9f5bc48845326fca790a6127,0.223180,0.969697,0.971286,0.969697,0.969738
9e1ea63f98307cb1c391762aeb4ec4d6cf0b8753,0.283894,0.969697,0.971286,0.969697,0.969738
60860e4a89630efca18d78a967251d5c08887c32,0.233992,0.969697,0.971286,0.969697,0.969738
f1916c8453377bb70426d94d6af9c341993880e7,0.285071,0.969697,0.971286,0.969697,0.969738
f690b4a84f3d1808ac6bc80f3c8e201bb2e5f9c8,0.233391,0.969697,0.971286,0.969697,0.969738
7ede0df219d732d39d572c533d41d952620d22e9,0.223788,0.969697,0.971286,0.969697,0.969738
63c378f8495eaba652122beccfd0acaefd06fe07,0.224640,0.969697,0.971286,0.969697,0.969738
14968044ec82a6d6a90ae9803ee20c8ed0201818,0.240560,0.969697,0.971286,0.969697,0.969738
f35116ad037b8cd1d5040465214f1bdf173ca670,0.224126,0.969697,0.971286,0.969697,0.969738
ea1d134d569222c8d7d14ac0146a2f4b30d88a9b,0.216983,0.969697,0.971286,0.969697,0.969738
b27759baf558f1818cec856863e257754758849c,0.237437,0.969697,0.971286,0.969697,0.969738
5f0278cbb429303f5b69506c9240109fc1fc4b58,0.296920,0.969697,0.971286,0.969697,0.969738
f75a140869a4363e02f87457e87a3e7e6c41e7b8,0.198146,0.969697,0.971286,0.969697,0.969738
afe890b2a8aba25e5e111aa224387f453c5653a7,0.225258,0.969697,0.971286,0.969697,0.969738
b3717d2edede321c9788041de893c3124c68a37b,0.226011,0.969697,0.971286,0.969697,0.969738
7e1a0eee08104e4083c1a65673a90fe21cae77f0,0.300544,0.969697,0.971286,0.969697,0.969738
8dd7f16bef2e0525ed2a65cc8bd3fd3b2affb0af,0.270847,0.969697,0.971286,0.969697,0.969738
c828f03c8181b5cd3dace5601312ab2e481ab721,0.241653,0.969697,0.971286,0.969697,0.969738
cea3dc8eea3fa0c1fb75df7635b5e80c72d66bac,0.297882,0.969697,0.971286,0.969697,0.969738
a5ecd0b75070fd5caa3142e17510adee5bec123b,0.219983,0.969697,0.971286,0.969697,0.969738
47257c2f0b683118d4d548e35884e8a1a39bd1cc,0.144139,0.969697,0.971286,0.969697,0.969738
21d3bc2bc5b283ef739ecefa799a3c6d7313daf2,0.219783,0.969697,0.971286,0.969697,0.969738
935fa24106d70fa0a55df9540dadd91a25ea8859,0.245336,0.969697,0.971286,0.969697,0.969738
cc0a34ae0b9c7f51c5ef6b6fdd3118259f61c811,0.260898,0.969697,0.971286,0.969697,0.969738
c9041e1e0470ee5312bcb9b6d3d2df5a744272f9,0.342931,0.969697,0.971286,0.969697,0.969738
e079f3837b23ceb1519bb56586fe15280bc519ff,0.227207,0.969697,0.971286,0.969697,0.969738
ed2b55603c4a004ff6bbc3aa480004c5b3ee597a,0.312967,0.969697,0.971286,0.969697,0.969738
2c0a6dbc8d812f259e1a772aa042296b93a12480,0.236703,0.969697,0.971286,0.969697,0.969738
afb22bf380d5f2e5082265160dc3e63263f4a9d6,0.244583,0.969697,0.971286,0.969697,0.969738
0fd4c14a8ce69a3819e873fde499bd70f2dc951b,0.227980,0.969697,0.971286,0.969697,0.969738
86d4f04671b7559b24499e0015c36331f0e42c9e,0.175654,0.969697,0.971286,0.969697,0.969738
93bab70f7986e9355c489f10f37adbead79db3cb,0.272559,0.969697,0.971286,0.969697,0.969738
7c50e6c8ebc2365a7172d3b35c3b77e6ed00d6a2,0.230988,0.969697,0.971286,0.969697,0.969738
7de192bdceec5f23db8324b873f416ea0f28041c,0.309217,0.969697,0.971286,0.969697,0.969738
504d2228f2a5f5dd697dd1f60ca7a29ff74364de,0.278416,0.969697,0.971286,0.969697,0.969738
3f82c202dcb2944b4befb102c296e42e52305159,0.281233,0.969697,0.971286,0.969697,0.969738
ff2b2444ebf43087cc3230bd5f9f354e8d7b1a76,0.248320,0.969697,0.971286,0.969697,0.969738
8b414de7766a8c5b113b45a5aa5e464654a388e1,0.312642,0.969697,0.971286,0.969697,0.969738
daaec8ad63165bf98827d9350ceeb63d527c0d09,0.274815,0.969697,0.971286,0.969697,0.969738
a07841bf51f969a032792de1422a6d7a65a55a9d,0.275629,0.969697,0.971286,0.969697,0.969738
744614dfbaa3e2c720011e731dd62de47e63dbe8,0.219929,0.969697,0.971286,0.969697,0.969738
84d53c67dd0c72bc3874c275a02b26d9cea75f77,0.238617,0.969697,0.971286,0.969697,0.969738
92f0d763b2bdface574bd5c09c8ee856b42335f1,0.253468,0.969697,0.971286,0.969697,0.969738
867af084095b9569de062f84e7f5fae7e7622fc8,0.203807,0.969697,0.971286,0.969697,0.969738
956018acb966dc7ac4d0b9ee358484fe1904010c,0.252454,0.969697,0.971286,0.969697,0.969738
8537b212f95d6225d5f65c7904b96a30ae1c6b16,0.239332,0.969697,0.971286,0.969697,0.969738
0a8ede18de089bb2a9b1b74745fbe06fd333ff19,0.269481,0.969697,0.971286,0.969697,0.969738
4f1c38179142eb146d633f9e470fc3ae9175a1e8,0.247571,0.969697,0.971286,0.969697,0.969738
e52b7639d0508f34f02946f50142a4421cc56fec,0.239370,0.969697,0.971286,0.969697,0.969738
c1894b5223dcf42452dfb7cca89e85af99ee01a6,0.256123,0.969697,0.971286,0.969697,0.969738
c24ada07a275ecf50c30887bb9196606aecfdbf1,0.218050,0.969697,0.971286,0.969697,0.969738
fd791ca68b4bcd515ef215da404e741be98f74b1,0.269471,0.969697,0.971286,0.969697,0.969738
e6ed1e36596dca99960b223f5359f692e94a30ff,0.251567,0.969697,0.971286,0.969697,0.969738
23f314a0a37b193d7c86dbe53e2f918a5f1c85b2,0.230741,0.969697,0.971286,0.969697,0.969738
da8720b9e03572c32a63f791c9089e0f3a299d2c,0.261352,0.969697,0.971286,0.969697,0.969738
