version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
aceaf72fcf0d018cfea7dc74cdb4770e4234cd32,0.008026,0.186152,0.184462,6.678706,2.235132
f9cbfb9bc28cf571cd203a5a850579b141fcaec3,0.025108,0.186152,0.184462,6.678706,2.235132
eb760c2598620b8b9de0642c9bf734f4eb965071,0.037225,0.186152,0.184462,6.678706,2.235132
37be658753f2f8bf914604bf7e8f286421afec7e,0.013537,0.186152,0.184462,6.678706,2.235132
7808e63b4e1fc102ae0e5dfe3c101fe277c54a4d,0.021321,0.186152,0.184462,6.678706,2.235132
2bab89b5781ca48c765fed45430aaee2b6c9d5bd,0.019092,0.186152,0.184462,6.678706,2.235132
f3cb852e54d6e2efd63640603c863f5c6d2e85d4,0.021314,0.186152,0.184462,6.678706,2.235132
b0d2771e85496dd13c7a57f9f8f33f1cf784b272,0.029562,0.186152,0.184462,6.678706,2.235132
228d91c6e84c3bba2d78917b6e9d6a5bf1685e6c,0.035798,0.186152,0.184462,6.678706,2.235132
986c43edd47a446a8f0cd4a60080b702c8ca246c,0.025288,0.186152,0.184462,6.678706,2.235132
01f71f7ef3d2362544c6e1a739f4c9da4b1de98e,0.011307,0.186152,0.184462,6.678706,2.235132
ba711087078b1487481cb41a086b9d2a51a3eb9f,0.023492,0.186152,0.184462,6.678706,2.235132
5ecb141d85120e16f142d622d568b587067f026c,0.020983,0.186152,0.184462,6.678706,2.235132
6ccbaa568fadb3cc53cb33c5f531a3588148e452,0.026810,0.186152,0.184462,6.678706,2.235132
2f5b368eecf36f53f9eaa08fdda3322b69e8e083,0.024630,0.186152,0.184462,6.678706,2.235132
9c5a37bdee6644c93fa15d03a21e22397df9efb6,0.012585,0.186152,0.184462,6.678706,2.235132
7719b37eb86ca188e015d4be2920b755968039db,0.049955,0.186152,0.184462,6.678706,2.235132
235f274d14f09a589c594d7bf367eae1406840a6,0.022705,0.186152,0.184462,6.678706,2.235132
8a8c6ebed308047b49d24e169f71113ed51d24c5,0.023220,0.186152,0.184462,6.678706,2.235132
78f64c54d8270b8fbcfa18e2ae4129fcf6174721,0.006179,0.186152,0.184462,6.678706,2.235132
d6dc36b27e4a16d77ac4c78d2b45a0ce36ba1140,0.010426,0.186152,0.184462,6.678706,2.235132
e5fb9e9a448f6e6a63d710d0cea047d43fda552f,0.023310,0.186152,0.184462,6.678706,2.235132
432e7a4e128f379004a141b580e8e85db9b8edeb,0.100957,0.186152,0.184462,6.678706,2.235132
f57d25495f12f909f73fe3bb6b509791d110232e,0.039115,0.186152,0.184462,6.678706,2.235132
b623aa00656ce39dbc3c3c462c2f6c6e1d6401a4,0.009774,0.186152,0.184462,6.678706,2.235132
600f685022af440b2463c2d288832c17be6a7ce3,0.021925,0.186152,0.184462,6.678706,2.235132
7a8b4f29ac3567f63ec9f83aa14fdf245dabc6e1,0.020153,0.186152,0.184462,6.678706,2.235132
df8adf0c4a7308dce78e4ebeb44f1bae16f9684d,0.020393,0.186152,0.184462,6.678706,2.235132
83f693f6620de6ff70434766011d3113fdc42f06,0.027970,0.186152,0.184462,6.678706,2.235132
