init,time,accuracy,precision,recall,fscore
knn-auto,0.217701,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.129360,0.969697,0.971286,0.969697,0.969738
knn-brute,0.202147,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.190609,0.969697,0.971286,0.969697,0.969738
