version,time,inertia,homo,compl,v-meas,ARI,silhouette
ab29811583e1854dcf48e36be9c4929fe5fad12a,3.102969,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
85fa92a0aacc5a459dc041435ebaaa87f5491a84,2.706306,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
df1fda031a87449246b3a1e0eff315f9aad0f824,2.684106,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
dd64030c1f9297260dfd5acd0953fc1f71da63bd,3.803240,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
d3bfaa5eafc2a584e04e50cc7b2e541d22f52758,3.104142,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
aa84b2d13d300a42a8421f13ef930047f0aab3cb,4.351550,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a97e2996d14c8935be8307a2b16fed18c52cb60a,1.929175,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a40922a87d0b1358ef3b4b1b96a7b5de2a402df1,2.333462,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
96b79a138c8926b620596bd75b292ebfbe006381,2.830109,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
f1320bdaae508268a38f60d7f4de3259f0c259e6,3.441503,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
dfd3a83ec24f034ebdfdecb1014e7908548090cd,3.480348,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
325bcfd74914a41fa02849f6372b22daa88883d1,3.196682,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
947b1b6875c195ffc40fa9f95fa830af0e14fa97,3.541114,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
ee146547cd412b367f9111fd5eabb2be221f8333,3.930486,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
b094000f02d3903a64b649070e3f9f4c0f2b65b6,3.344502,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
aecc0b44d487c4477ac287aac50a08fdc22ad583,2.132131,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
7602e4f51d0dda1844dc3b6155651fe11e12bd7d,2.058687,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
1c7fd2f8e8348bb2f9c1310666203b3542db9d92,3.065012,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
55bcfed227ec9912b3a461e984446b1fabc99545,3.657710,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
e0a1b362571c6c6ff47b75b2b815517bd2cfae1d,4.160696,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
be2d75a1e86ba14f7b837e40563b1b8c9cc3109a,3.248125,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
9703c23daa035d792bc4af400bd8665152606dc8,3.687556,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
b3804e95d8f77b9d584b7463949153fad39b61fd,1.809349,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
2dd421d4948e1c30a9cbc669090fafd8adbdc2c6,2.262654,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
629f763a950323e7c92d6cbf8ae664ca511a4b6e,3.501625,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
fa8ae78dd6df907f6745ab1def9e2d64cf66fc04,2.132365,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
d7e64beb01682e5dc006b4af33f76b48c280f1ce,3.360665,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
33c4d15aec402cbc64079c0fe5510cf8f1a7240e,2.420654,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
e04d4f8e736e6b791c3ea8ddba0183b9bb75280c,3.231135,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
c9860970cf8f947a74d804a89408ca0874f6597a,2.471593,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
1d1b4dc42c3653ba4a4a152274a81faa4ff3e1fb,3.246848,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
485428033ca1eb5edc3dcc88350ca7b2e157ccc7,4.430000,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
4ec4a02e5991150af5154ce78afff39b99a8c7b4,3.427971,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
81bcf5adfd5e473418a4d27f1f097b1e1eaad2da,2.521493,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a7c3e46e4ca511682865a3ca82cfeab695709bd3,2.553236,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a8bf9e5be96729a9a668fbb92428e836558e9d09,3.046827,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
6dd017e1cf3167b114acc81ef29b7c0d5a81addf,2.953848,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
6731b648570c98fb4d79ef7e23f42f565ada1158,3.591528,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
b94c8fcaaceaeaf388400050419b8215ef076118,0.874161,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
996eff0d9353c22a8dc0878bf77dd338238d4687,2.298303,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
c0c1ee3fb140b5012d1d920abfd1b60962ea0dd8,2.911897,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a72e89e3c96285c284d583d63346a772bd8f9ca2,3.095271,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
57cf25f3e1555fb54796fce611cd37a542648937,3.983518,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
f4f55acbcc07e941d324f1173f7cee1b73019106,3.002995,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
5724245de984cc08517cfccba9fef443ec4b15f9,0.849626,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
9018064dec26d3015f0a476e63961b3cd864f4ba,3.461783,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
a98db44c4801cc610806304f0b536187ba779c94,0.544131,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
97f86b5d88b78000ca5cd9c8576170982e74987e,3.351558,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
384fdb0b7002c7f5d8033c73bd9e21c702e307e0,3.597906,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
9ec0824056b82e134691d7c66b4ed1410ab4dec7,3.003961,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
bd8c8febb7de5f264b52310712e58b3a20aa0573,3.660105,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
e4dee4f4f1be13776718de94cf06ee6ef690e826,2.656592,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
946ff5158e45b96fc978c1ad3db339ed15e5d41d,2.381788,70270.291686,0.563443,0.629242,0.594527,0.417890,0.137251
