init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.016884,0.501584,0.501579,4.081728,1.563380
elasticnet,0.033724,0.186152,0.184462,6.678706,2.235132
omp,0.033268,0.400580,0.398501,4.925866,1.826213
init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.029286,0.501584,0.501579,4.081728,1.563380
elasticnet,0.033828,0.186152,0.184462,6.678706,2.235132
omp,0.038200,0.400580,0.398501,4.925866,1.826213
