version,time,inertia,homo,compl,v-meas,ARI,silhouette
76a95a3a61292fb81d1a66e1ba5ce9868ba7966a,3.983617,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
3cfe32c39886fd0465245d3e8268c70333e4e480,4.036539,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
40f7ba34bd2c34692130716544e6a8a4e461ad94,4.075800,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
61eb1edd15bb8e2bac34a6702810842dfe42de60,5.857438,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
170af3f74910c72e89982c4b80531c6392e860de,5.628122,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
21175e3629cc0c894efa10e729ae79597f4c206e,1.905112,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
ea513788112c76241a7ed500db9940b53792f035,4.673481,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
09940a99a6a94207c251c00f38b5d183aab5358e,4.848629,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
cbb435559d93e55513bd52dffdbc89a8bc0519f7,4.391206,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
4820ae7adc6c3b4c1cb87884ac63a8190c26d090,4.675212,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
c953f1c99b3df293d8810eaaacc272e04773ea40,3.363369,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
d086bb24c844bc77e2e47d01edc869e97981508e,4.085392,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
317df23fd802fe9640dd35aeba897a834526a2dc,3.975170,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
5f86e570d8c7d51154d24828cac8f3a79ac68fab,3.197123,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
8d8e02076d8f06b239eccaadf3fbd4cba00e866a,4.994435,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
9b3abd2ee0c1112e454676417af395229f1fe5aa,4.842410,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
4463a831b3d02a1bfb91a26f2d225a5fa8c42e4e,4.895693,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
06fffc7234af042d79878a65ceee8288cb5f6386,5.687830,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
40379010cb75daa4294eaac27fa627eb47296656,5.017511,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
a3bc7eafcfac13f8037a1453762c59eeef75b094,4.951952,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
a2a2209ebf6551d61bedb7495d137cd3c847ebbb,4.033388,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
31524830274af245c412be650c371a7878427f04,5.151222,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
a8e76cc1338b83ec64395b310546372ef15a3012,4.117006,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
3e63ed554970edb317e210d08b60f276cbdfcea2,4.376193,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
a084f38160618cfb8009e6b25eeb8d566e66dbcc,5.382673,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
4b00058df09225a53929c081c74256d9660eb3b4,4.137923,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
1721c048e47422487a5445ff16270d0e067276ee,4.507577,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
0c7a5c3a3838bff5aa86ae7e0f34651d1e52586b,3.909514,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
1f710cf17f4c9132e633edfaa271fff3ce938cca,4.298807,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
36eb56d65766a61a1ee3076436af117cf1773a3b,4.544480,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
0bb99fb92dbb01f581898871e1a9a8cd2e888fad,4.929165,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
d9caa908b81986500b7559251139c1a3dd8b869d,4.138300,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
69c7ed532368cc9dfcd96f14e807ed64a58045f2,4.571147,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
827731e4503d6e1b0dca0ccc7396154fb49370bb,4.339719,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
15ea0416410d30e7388379bfa6dde7968aa3aeb5,4.725522,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
1dab34167e10bda286e2c10a5725e08b810496a6,4.529674,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
642dc8faa0c2338c89116efad048eb2c59e4959d,4.433699,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
6c4ecf3fb86d15810ed3a7c93ae91bde8119d346,3.990007,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
b4e11f3ebe1237e855ceafa15ccfaf531a17a3b7,5.223451,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
c07f9574c902b68744434d7b43f7394e0801d64e,4.654455,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
898ab690efa5e13f7dc76743cfd8edd28e94ee8c,4.126807,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
5ea578a19c177e7b6ccb4d4193bf33342fe261b6,4.263845,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
1f9f96577927c59fd8ae0f5ae57795e9117f0a79,4.304266,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
e76eec53b2d423229a61a8c33908ed8081e96a17,4.826718,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
7c53b1ec87f20b081235934bca872d0d5cf34de2,3.602143,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
bbb60337c26403b946fb41ca3ecd804ccd916855,4.051645,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
adc953323cbb41b90f3aa695ca5d6bc676f9bc26,4.529977,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
123c0f8c11fe273295b5f304c094e96a986c6f0e,4.697967,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
5b806ea408c975965be2cbe7cbbcdea2a660486a,5.299092,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
5c7ea3641181405599a12620cb9248512419aad6,4.845360,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
f0a054b5ecc788d949248e6feac93bc9f9507200,4.418214,69819.895516,0.646960,0.691909,0.668680,0.531565,0.140437
