init,time,accuracy,precision,recall,fscore
svc,0.274025,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.863997,0.944444,0.962166,0.944444,0.948446
nu_svc,1.084890,0.932660,0.935737,0.932660,0.932959
lin_svc,0.336379,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.456773,0.942761,0.945108,0.942761,0.942691
knn-auto,0.273965,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.148942,0.969697,0.971286,0.969697,0.969738
knn-brute,0.186049,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.217715,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.819947,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.051438,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.042127,0.794613,0.841574,0.794613,0.797305
randfc,0.064229,0.934343,0.936773,0.934343,0.934173
dt_classification,0.028717,0.831650,0.834420,0.831650,0.832124
logreg,0.426624,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.055133,0.936027,0.937742,0.936027,0.936450
passiveac,0.053711,0.936027,0.937742,0.936027,0.936450
