init,time,accuracy,precision,recall,fscore
svc,0.395346,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.120278,0.944444,0.962166,0.944444,0.948446
nu_svc,1.452515,0.932660,0.935737,0.932660,0.932959
lin_svc,0.363395,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.491632,0.942761,0.945108,0.942761,0.942691
knn-auto,0.304433,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.164635,0.969697,0.971286,0.969697,0.969738
knn-brute,0.159285,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.229445,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.594466,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.071142,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.044344,0.794613,0.841574,0.794613,0.797305
randfc,0.050831,0.934343,0.936773,0.934343,0.934173
dt_classification,0.028575,0.831650,0.834420,0.831650,0.832124
logreg,0.490494,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.124910,0.936027,0.937742,0.936027,0.936450
passiveac,0.045471,0.936027,0.937742,0.936027,0.936450
