init,time,accuracy,precision,recall,fscore
svc,0.402172,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.140659,0.944444,0.962166,0.944444,0.948446
nu_svc,1.451704,0.932660,0.935737,0.932660,0.932959
lin_svc,0.458604,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.554576,0.942761,0.945108,0.942761,0.942691
knn-auto,0.221854,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.160766,0.969697,0.971286,0.969697,0.969738
knn-brute,0.190330,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.219601,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.011150,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.040347,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.046274,0.794613,0.841574,0.794613,0.797305
randfc,0.080928,0.936027,0.937720,0.936027,0.935677
dt_classification,0.082093,0.831650,0.834547,0.831650,0.832122
logreg,0.416019,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.036246,0.936027,0.937742,0.936027,0.936450
passiveac,0.057857,0.936027,0.937742,0.936027,0.936450
