init,time,accuracy,precision,recall,fscore
svc,0.407747,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.969477,0.944444,0.962166,0.944444,0.948446
nu_svc,1.338845,0.932660,0.935737,0.932660,0.932959
lin_svc,0.463497,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.467221,0.942761,0.945108,0.942761,0.942691
knn-auto,0.255314,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.102330,0.969697,0.971286,0.969697,0.969738
knn-brute,0.123619,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.143870,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.963294,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.027275,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.035670,0.794613,0.841574,0.794613,0.797305
randfc,0.083546,0.936027,0.937720,0.936027,0.935677
dt_classification,0.061175,0.831650,0.834547,0.831650,0.832122
logreg,0.424469,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.032901,0.936027,0.937742,0.936027,0.936450
passiveac,0.035834,0.936027,0.937742,0.936027,0.936450
init,time,accuracy,precision,recall,fscore
svc,0.342787,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.844282,0.944444,0.962166,0.944444,0.948446
nu_svc,1.152703,0.932660,0.935737,0.932660,0.932959
lin_svc,0.348030,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.455220,0.942761,0.945108,0.942761,0.942691
knn-auto,0.224530,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.166813,0.969697,0.971286,0.969697,0.969738
knn-brute,0.124520,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.233689,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.009675,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.007010,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.009205,0.794613,0.841574,0.794613,0.797305
randfc,0.071200,0.936027,0.937720,0.936027,0.935677
dt_classification,0.051208,0.831650,0.834547,0.831650,0.832122
logreg,0.337475,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.087380,0.936027,0.937742,0.936027,0.936450
passiveac,0.089680,0.936027,0.937742,0.936027,0.936450
