init,time,accuracy,precision,recall,fscore
svc,0.278275,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.068080,0.944444,0.962166,0.944444,0.948446
nu_svc,1.393605,0.932660,0.935737,0.932660,0.932959
lin_svc,0.411371,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.606500,0.942761,0.945108,0.942761,0.942691
knn-auto,0.252880,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.160019,0.969697,0.971286,0.969697,0.969738
knn-brute,0.236475,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.223988,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.663431,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.018705,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.027981,0.794613,0.841574,0.794613,0.797305
randfc,0.099826,0.936027,0.937720,0.936027,0.935677
dt_classification,0.062752,0.831650,0.834547,0.831650,0.832122
logreg,0.425039,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.038252,0.936027,0.937742,0.936027,0.936450
passiveac,0.035289,0.936027,0.937742,0.936027,0.936450
