version,time,accuracy,precision,recall,fscore
58723f6ad6a2205a81678b2318047c2e346d32f1,0.062440,0.856902,0.861528,0.856902,0.857778
a186db41c5e58561cf2c744ef20447f2c80f4813,0.023289,0.856902,0.861528,0.856902,0.857778
feee36d8c770e5b81f8df5266b990b8e88c58afb,0.102555,0.856902,0.861528,0.856902,0.857778
07c56d7cd2ddfe71e7a4399d74fc367d6000d854,0.017371,0.856902,0.861528,0.856902,0.857778
f7e002345fb0470f7168e24174c062a47e599d50,0.007105,0.856902,0.861528,0.856902,0.857778
c770e2f351929154f059674b9b52fa83e865f1c7,0.056758,0.856902,0.861528,0.856902,0.857778
b69fb645153219f6ddff65cc26356aba295e436d,0.092574,0.856902,0.861528,0.856902,0.857778
74b2382ebe67e6db107d7b7fc6b4c90416e2cf70,0.004967,0.856902,0.861528,0.856902,0.857778
f973c279f662fd62ef15ba86d0018d1670d56ff3,0.075241,0.856902,0.861528,0.856902,0.857778
f973c279f662fd62ef15ba86d0018d1670d56ff3,0.005751,0.856902,0.861528,0.856902,0.857778
a9e6d5ccb56d9fae061aa3688e3f9ac43bf86c4a,0.012826,0.856902,0.861528,0.856902,0.857778
a9e6d5ccb56d9fae061aa3688e3f9ac43bf86c4a,0.095130,0.856902,0.861528,0.856902,0.857778
19beac87ff508c95bfbc06a53c0243899b2cfc33,0.087515,0.856902,0.861528,0.856902,0.857778
53a9b64c96ef1e52779b1226a88e934508eaaff7,0.092144,0.856902,0.861528,0.856902,0.857778
e52e24706f367c1dfbb67abf4f6ccff300f6e8f1,0.056970,0.856902,0.861528,0.856902,0.857778
10c690fd8ec2923001250b64e4d73abede32a60a,0.085197,0.856902,0.861528,0.856902,0.857778
4d73592093ccedcce7decc3e3e1ccf509fb3b65b,0.056842,0.856902,0.861528,0.856902,0.857778
3fbd098324595da0f0e84c08427c3de6d57ed8b5,0.017134,0.856902,0.861528,0.856902,0.857778
d4988334865dff26120f5f5252bef00eb6168b80,0.018063,0.856902,0.861528,0.856902,0.857778
4ec84f138822063278261f3c542c35d2a25d9cd8,0.226858,0.856902,0.861528,0.856902,0.857778
ed169d9eff35964de040ffabbf84f8aa4eb24593,0.033668,0.856902,0.861528,0.856902,0.857778
7a595b85b4e59aff7baf572bde21680c3af6b32c,0.034181,0.856902,0.861528,0.856902,0.857778
d0feab0680891ff06fdc379c8ec76ee7f4290d66,0.060311,0.856902,0.861528,0.856902,0.857778
bd5671eb9fdcce1d6a2916de477f4d8cdf5055c8,0.028547,0.856902,0.861528,0.856902,0.857778
2a8db77373a7d6ea138bd1ee7044db2073b17d2c,0.009203,0.856902,0.861528,0.856902,0.857778
d2341b58c45c1e06cbbccd88a30122627c5d3139,0.048748,0.856902,0.861528,0.856902,0.857778
a27c0db712cfe9d8111d8b7a6d8a285715619a01,0.007816,0.856902,0.861528,0.856902,0.857778
6009c05f91c6eef37a0d352a3fcc43f31eaaeba3,0.006405,0.856902,0.861528,0.856902,0.857778
10d4cab765894b170d7d694236c651b50ba7ada6,0.006377,0.856902,0.861528,0.856902,0.857778
c83adb50ccf0139b3bf2ca105a3b9240754dedea,0.099116,0.856902,0.861528,0.856902,0.857778
22ba8441dbc4a7bc3483696c646eea41a54598c4,0.018081,0.856902,0.861528,0.856902,0.857778
1a030f05b022fd22591b7d5a7993aa49920faf28,0.079875,0.856902,0.861528,0.856902,0.857778
8c41be39e1fb775fd81ff33b71a8cfad9c6848cc,0.105103,0.856902,0.861528,0.856902,0.857778
83a91519b50bdeada444cc2080909e3a869d50f2,0.012117,0.856902,0.861528,0.856902,0.857778
cc22dc8b9ae46383c1b0153d55b070cda6887a45,0.019130,0.856902,0.861528,0.856902,0.857778
e3dd35fa11eea6749e8dbada03b6d11137a3c1a4,0.088977,0.856902,0.861528,0.856902,0.857778
ceb78a7b6f97424e378757274b7227cf0f16fb0a,0.012806,0.856902,0.861528,0.856902,0.857778
94404fddeafae9c3d2785d190bbc789ce7871502,0.110091,0.856902,0.861528,0.856902,0.857778
c050d28d9481c1ed1dab06052736e2f1532b10dd,0.007934,0.856902,0.861528,0.856902,0.857778
906290e57ea8167041420a522e5d3e629d38ff1e,0.048110,0.856902,0.861528,0.856902,0.857778
c1ffb1950fbb41bdd795915ced57408fbd8662c1,0.025076,0.856902,0.861528,0.856902,0.857778
d37cead3e2bf5663c2d81f6df367cbaf35535b0b,0.024935,0.856902,0.861528,0.856902,0.857778
6f8b2a5ced1a54fb0900060600608fdf64664689,0.014699,0.856902,0.861528,0.856902,0.857778
bf1aac67f4eb07c860ff0d00ae1a5447f185b8f2,0.119904,0.856902,0.861528,0.856902,0.857778
5f06795d66c63552fbe7c34e047e87eb551b502a,0.085385,0.856902,0.861528,0.856902,0.857778
0c2a87ffa1aeb57319d50f3ba7b6c52d1acb1e8f,0.090466,0.856902,0.861528,0.856902,0.857778
72e3054c492c2a84ab34cdc6c4b8c74cd76c9222,0.004890,0.856902,0.861528,0.856902,0.857778
