init,time,accuracy,precision,recall,fscore
svc,0.401655,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.088239,0.944444,0.962166,0.944444,0.948446
nu_svc,1.511489,0.932660,0.935737,0.932660,0.932959
lin_svc,0.514731,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.522948,0.942761,0.945108,0.942761,0.942691
knn-auto,0.169134,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.172644,0.969697,0.971286,0.969697,0.969738
knn-brute,0.276141,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.489293,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.719213,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.060311,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.073796,0.794613,0.841574,0.794613,0.797305
logreg,0.452231,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.130219,0.934343,0.936444,0.934343,0.934802
passiveac,0.124800,0.934343,0.936444,0.934343,0.934802
init,time,accuracy,precision,recall,fscore
svc,0.385403,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.066087,0.944444,0.962166,0.944444,0.948446
nu_svc,1.264735,0.932660,0.935737,0.932660,0.932959
lin_svc,0.420785,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.525234,0.942761,0.945108,0.942761,0.942691
knn-auto,0.225627,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.162711,0.969697,0.971286,0.969697,0.969738
knn-brute,0.251914,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.506095,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.448582,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.027985,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.011134,0.794613,0.841574,0.794613,0.797305
logreg,0.445937,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.117660,0.934343,0.936444,0.934343,0.934802
passiveac,0.081490,0.934343,0.936444,0.934343,0.934802
