init,time,accuracy,precision,recall,fscore
svc,0.277911,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.995499,0.944444,0.962166,0.944444,0.948446
nu_svc,1.470423,0.932660,0.935737,0.932660,0.932959
lin_svc,0.434137,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.485544,0.942761,0.945108,0.942761,0.942691
knn-auto,0.209228,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.159882,0.969697,0.971286,0.969697,0.969738
knn-brute,0.247633,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.495346,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.584377,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.085385,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.084601,0.794613,0.841574,0.794613,0.797305
logreg,0.395922,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.019828,0.934343,0.936444,0.934343,0.934802
passiveac,0.023461,0.934343,0.936444,0.934343,0.934802
init,time,accuracy,precision,recall,fscore
svc,0.403368,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.972284,0.944444,0.962166,0.944444,0.948446
nu_svc,1.415990,0.932660,0.935737,0.932660,0.932959
lin_svc,0.501001,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.477772,0.942761,0.945108,0.942761,0.942691
knn-auto,0.244891,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.159896,0.969697,0.971286,0.969697,0.969738
knn-brute,0.250347,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.487152,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.114182,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.109242,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.048108,0.794613,0.841574,0.794613,0.797305
logreg,0.425538,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.054993,0.934343,0.936444,0.934343,0.934802
passiveac,0.128449,0.934343,0.936444,0.934343,0.934802
