init,time,accuracy,precision,recall,fscore
svc,0.405018,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.109102,0.944444,0.962166,0.944444,0.948446
nu_svc,1.442258,0.932660,0.935737,0.932660,0.932959
lin_svc,0.528762,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.479831,0.942761,0.945108,0.942761,0.942691
knn-auto,0.220764,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.172621,0.969697,0.971286,0.969697,0.969738
knn-brute,0.271688,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.429160,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.555270,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.043687,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.085114,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.395322,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.991105,0.944444,0.962166,0.944444,0.948446
nu_svc,1.333312,0.932660,0.935737,0.932660,0.932959
lin_svc,0.426375,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.437421,0.942761,0.945108,0.942761,0.942691
knn-auto,0.167580,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.174147,0.969697,0.971286,0.969697,0.969738
knn-brute,0.222821,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.519220,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.709421,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.083321,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.061105,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.281382,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.878269,0.944444,0.962166,0.944444,0.948446
nu_svc,1.278003,0.932660,0.935737,0.932660,0.932959
lin_svc,0.415748,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.629036,0.942761,0.945108,0.942761,0.942691
knn-auto,0.199048,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.164141,0.969697,0.971286,0.969697,0.969738
knn-brute,0.251345,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.516722,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.604374,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.018536,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.068951,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.404578,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.143263,0.944444,0.962166,0.944444,0.948446
nu_svc,1.322978,0.932660,0.935737,0.932660,0.932959
lin_svc,0.379717,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.418946,0.942761,0.945108,0.942761,0.942691
knn-auto,0.167555,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.160096,0.969697,0.971286,0.969697,0.969738
knn-brute,0.239304,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.497378,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.612165,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.112130,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.010111,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.388888,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.071507,0.944444,0.962166,0.944444,0.948446
nu_svc,1.455432,0.932660,0.935737,0.932660,0.932959
lin_svc,0.384650,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.454310,0.942761,0.945108,0.942761,0.942691
knn-auto,0.221089,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.186425,0.969697,0.971286,0.969697,0.969738
knn-brute,0.183066,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.540328,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.933247,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.078983,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.107751,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.403013,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.143542,0.944444,0.962166,0.944444,0.948446
nu_svc,1.523380,0.932660,0.935737,0.932660,0.932959
lin_svc,0.418747,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.580092,0.942761,0.945108,0.942761,0.942691
knn-auto,0.151159,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.168637,0.969697,0.971286,0.969697,0.969738
knn-brute,0.326536,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.536194,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.964562,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.005917,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.009208,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.373370,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.989377,0.944444,0.962166,0.944444,0.948446
nu_svc,1.091642,0.932660,0.935737,0.932660,0.932959
lin_svc,0.344315,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.532264,0.942761,0.945108,0.942761,0.942691
knn-auto,0.130872,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.125968,0.969697,0.971286,0.969697,0.969738
knn-brute,0.280386,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.063340,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.936863,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.018440,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.010316,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.336689,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.935779,0.944444,0.962166,0.944444,0.948446
nu_svc,1.418082,0.932660,0.935737,0.932660,0.932959
lin_svc,0.416087,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.422760,0.942761,0.945108,0.942761,0.942691
knn-auto,0.172792,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.168700,0.969697,0.971286,0.969697,0.969738
knn-brute,0.137708,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.382866,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.354815,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.006289,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.010202,0.794613,0.841574,0.794613,0.797305
init,time,accuracy,precision,recall,fscore
svc,0.407710,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.125610,0.944444,0.962166,0.944444,0.948446
nu_svc,1.367401,0.932660,0.935737,0.932660,0.932959
lin_svc,0.512073,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.503048,0.942761,0.945108,0.942761,0.942691
knn-auto,0.175115,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.167525,0.969697,0.971286,0.969697,0.969738
knn-brute,0.144684,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.213815,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.929765,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.016032,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.021933,0.794613,0.841574,0.794613,0.797305
