init,time,accuracy,precision,recall,fscore
svc,0.347527,0.974747,0.975428,0.974747,0.974953
rbf_svc,2.561790,0.077441,0.005997,0.077441,0.011132
lin_svc,0.356383,0.942761,0.945108,0.942761,0.942691
gnb,0.011044,0.090909,0.008264,0.090909,0.015152
