version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
f0ab589f1541b1ca4570177d93fd7979613497e3,0.004307,0.503089,0.503033,4.069824,1.569357
ed5e127b2460b94dbf3398d97990cb54f188d360,0.007283,0.503089,0.503033,4.069824,1.569357
622c2d3e6e6c967c0a89195087f7841d4c52ea10,0.004233,0.503089,0.503033,4.069824,1.569357
780f8cb5caf25973c0412295ba683e4bde16a312,0.004495,0.503089,0.503033,4.069824,1.569357
8adc4aa1b436ce0ec8c9fbfc2a8173e2598c1049,0.004441,0.503089,0.503033,4.069824,1.569357
8c439fbe8c340389d7f9d99884180b2e7b21a79f,0.004559,0.503089,0.503033,4.069824,1.569357
741c6388298ab9abbd720c33e44a0f6a8f2e04b7,0.004463,0.503089,0.503033,4.069824,1.569357
baa18eea47ae013c1b34fdea08e3806f0b71d9ea,0.004430,0.503089,0.503033,4.069824,1.569357
1d3bf7341abb6f4309130555bd24d566c85d42bd,0.004455,0.503089,0.503033,4.069824,1.569357
7c3944f59338ffd4a49d9aeb658695001dfa1da9,0.004788,0.503089,0.503033,4.069824,1.569357
2c298d0342eab3b6aa32228966be23bfd7764ecb,0.063495,0.503089,0.503033,4.069824,1.569357
0289da40c1ff00e8dc812c80373f975cfc42f34a,0.074171,0.503089,0.503033,4.069824,1.569357
654bddda54739ce96841d793cb17cc390d9dc51a,0.014627,0.503089,0.503033,4.069824,1.569357
8a391bea9f635c311bfaff956b111b0ebd90908d,0.019353,0.503089,0.503033,4.069824,1.569357
889e2d4024266331a0f34d12ff6c422e9e205f69,0.012465,0.503089,0.503033,4.069824,1.569357
a5d6144587795c48d44002c494a3e9ce4985f6ce,0.101042,0.503089,0.503033,4.069824,1.569357
bc3c3db777cf38328a17525b3951676cd283f6cf,0.019287,0.503089,0.503033,4.069824,1.569357
1d16ec4718f5dfeaca4db0dcff0d60efc071efe8,0.106965,0.503089,0.503033,4.069824,1.569357
299c2751caf9f7b34ab6cbc352b5c6b3357129a9,0.041640,0.503089,0.503033,4.069824,1.569357
253e3870fa329da2e7ed16477abe7ada41033117,0.081614,0.503089,0.503033,4.069824,1.569357
04ca448a4c92600d08522e9292b3a076c56259f9,0.061811,0.503089,0.503033,4.069824,1.569357
b76711727586a51aadc335aad378f4c52873cdb8,0.121267,0.503089,0.503033,4.069824,1.569357
ae8db69b4a9aa987a7d617e9a010446af4f4e747,0.027279,0.503089,0.503033,4.069824,1.569357
e5f71e7f5e0ff789fed7bdea475223b8ff6a5576,0.065956,0.503089,0.503033,4.069824,1.569357
6f6ec7fb00c6bc464203452b2cb5be671885459d,0.050702,0.503089,0.503033,4.069824,1.569357
53390499a178e2767197fa9377aeb514b0d7f32e,0.008583,0.503089,0.503033,4.069824,1.569357
edb344a0619421ed41cc420009789281f80b12cf,0.045878,0.503089,0.503033,4.069824,1.569357
de5bc4a8aa1a1d8443d3ee27f0ba4e2ae0485a84,0.013875,0.503089,0.503033,4.069824,1.569357
34f9367bbf6122b2aca4bce27bbbcb80265ee1d4,0.053682,0.503089,0.503033,4.069824,1.569357
58d2e29a3f8bc3c5baa2ed8b8e05a9674ee3edcd,0.027594,0.503089,0.503033,4.069824,1.569357
886166e050d72fa3f01a48fc889c3a5d451c7592,0.043411,0.503089,0.503033,4.069824,1.569357
c02497896d1f79a74ae9154c14b680f6af8c03c6,0.027915,0.503089,0.503033,4.069824,1.569357
6c3b68d2b77ac7479fca763a81e2eaeba95b1a07,0.040118,0.503089,0.503033,4.069824,1.569357
219fe1045ccef41ce20d9eca3bf1256a9d130748,0.038212,0.503089,0.503033,4.069824,1.569357
95d91c91e56a899aa6775819e20b1e4d4f610d70,0.110252,0.503089,0.503033,4.069824,1.569357
7c35640d087bee91d35c0f5231df9d1e8cbc96f5,0.005462,0.503089,0.503033,4.069824,1.569357
de3a527905ddd2f7aad99069123b0c79b13dee16,0.030930,0.503089,0.503033,4.069824,1.569357
f084cb825e3d7660ec89c2d8b07dad5e2bff9f06,0.016902,0.503089,0.503033,4.069824,1.569357
8192ceaa365833caae987fb12d3e1653b1dfd74d,0.008754,0.503089,0.503033,4.069824,1.569357
77665e3c319a2e8887424a5872f1aac9eb844319,0.046734,0.503089,0.503033,4.069824,1.569357
53bc02a3f375cb5ea234e9ba5e4f9c03ccce7c2b,0.016345,0.503089,0.503033,4.069824,1.569357
cdca3cfdef5e52a375a3cbfe0bfaf9177446667a,0.038276,0.503089,0.503033,4.069824,1.569357
7d574ad3a1ae8c8344121d9539acd2d7c0088ee6,0.020402,0.503089,0.503033,4.069824,1.569357
41d0f1f3f73752bbd9985ba7575d07bb7a22cad2,0.027422,0.503089,0.503033,4.069824,1.569357
7af49dfeedd0382341e414288f881f11a6e756d3,0.039434,0.503089,0.503033,4.069824,1.569357
213a24c782da9909a4078442daf13dff81bc9444,0.062018,0.503089,0.503033,4.069824,1.569357
bc85b78b12e4d8acb54cd2a7d045d69ce1414068,0.020933,0.503089,0.503033,4.069824,1.569357
b4adafe6b22b5a5ffa390d3366c6913bf4df1966,0.130447,0.503089,0.503033,4.069824,1.569357
b4adafe6b22b5a5ffa390d3366c6913bf4df1966,0.021875,0.503089,0.503033,4.069824,1.569357
c6037e7ed1dfc233e862f7da0ff80d2e61aa3cea,0.054222,0.503089,0.503033,4.069824,1.569357
f2e35411faa48829757c683d411ac503e7762d84,0.078991,0.503089,0.503033,4.069824,1.569357
