init,time,accuracy,precision,recall,fscore
svc,0.407974,0.974747,0.975428,0.974747,0.974953
rbf_svc,1.716456,0.077441,0.005997,0.077441,0.011132
nu_svc,1.486904,0.932660,0.935737,0.932660,0.932959
lin_svc,0.408888,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.404737,0.942761,0.945108,0.942761,0.942691
svc-gridsearch,3.746447,0.973064,0.973608,0.973064,0.973213
gnb,0.009410,0.090909,0.008264,0.090909,0.015152
logreg,0.400227,0.951178,0.952191,0.951178,0.951065
