init,time,accuracy,precision,recall,fscore
svc,0.403060,0.974747,0.975428,0.974747,0.974953
rbf_svc,1.970937,0.077441,0.005997,0.077441,0.011132
nu_svc,1.359089,0.932660,0.935737,0.932660,0.932959
lin_svc,0.410862,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.397156,0.942761,0.945108,0.942761,0.942691
svc-gridsearch,3.774505,0.973064,0.973608,0.973064,0.973213
gnb,0.007315,0.090909,0.008264,0.090909,0.015152
