version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
86a78a5d8b5170308e5e170d5e62a192734f29ec,0.004478,0.501584,0.501579,4.081728,1.563380
3d93ce82cf17670c9f330da57cb7149c51b14210,0.005352,0.501584,0.501579,4.081728,1.563380
f1d981be853653048446a615515b13cbcb7c541a,0.006569,0.501584,0.501579,4.081728,1.563380
5d1d437ba88f851fc2f2a31d3e51f6ce29b6ae03,0.038214,0.501584,0.501579,4.081728,1.563380
755ba4f00ec8acca06ac682de760941da6940f48,0.005260,0.501584,0.501579,4.081728,1.563380
1ccb8ebea75b89fcf059e4dc1ecb73a324426ac4,0.035850,0.501584,0.501579,4.081728,1.563380
bc563c22d696bc10418fcd7d529261d090e31f36,0.019541,0.501584,0.501579,4.081728,1.563380
7bf8a6bb341e59e6ddc69b0cfdeda1baa55be3a1,0.088367,0.501584,0.501579,4.081728,1.563380
c55c1f4ba9338f2171b264b88e6e29a2aa0ef086,0.139195,0.501584,0.501579,4.081728,1.563380
3f4664da08c24280f692894d740a9f5db013bae2,0.041754,0.501584,0.501579,4.081728,1.563380
8878774365371ea912e5abea1a5dd7b8bd284146,0.149382,0.501584,0.501579,4.081728,1.563380
4964ae7a7edf7ee60af9cf095aeda4358ba8f410,0.051115,0.501584,0.501579,4.081728,1.563380
d3b4e4fde4ce58d9ee16307f0c8a69a69b1920da,0.048879,0.501584,0.501579,4.081728,1.563380
b9087e5c8a1a76d2ce0076ef8c420835d7b39f20,0.029641,0.501584,0.501579,4.081728,1.563380
97f0c3a6c41caa7e05eb91a402bce1ce1fb30602,0.113613,0.501584,0.501579,4.081728,1.563380
8a2c1662b740a428809ce52f9101887070d3f20c,0.108857,0.501584,0.501579,4.081728,1.563380
fd425f6978e4f9943338988c230c5cb9204260d2,0.040414,0.501584,0.501579,4.081728,1.563380
4e78abdebaf84a5ae6bc04431af28799892ef0a2,0.049463,0.501584,0.501579,4.081728,1.563380
f6c39694738ce3dce0be54d3e2956991d30a9a3e,0.148410,0.501584,0.501579,4.081728,1.563380
efd6b06c7d696f7b043eca3b7ef82660babc81e2,0.076568,0.501584,0.501579,4.081728,1.563380
87c8664d1a3b350ab91694f87caaf631e33a6944,0.028627,0.501584,0.501579,4.081728,1.563380
b1b2cc1fb11e82105dda68628b438f248170ffc5,0.010724,0.501584,0.501579,4.081728,1.563380
74ed8f4371d7f3f25488ddf7748890eba2d125f1,0.066185,0.501584,0.501579,4.081728,1.563380
8782723e3a257dbb1e08e4933b2b2d69cf5444e8,0.135300,0.501584,0.501579,4.081728,1.563380
ea59b840757b5849fefc2bb6f1da48dc9b712b67,0.107956,0.501584,0.501579,4.081728,1.563380
185358343a7aee959c545410a5e631c9c13a33c9,0.037414,0.501584,0.501579,4.081728,1.563380
0b41a2d7a99a34360e0cf4dfddb35595e566ae28,0.107927,0.501584,0.501579,4.081728,1.563380
a1c29c92d4063b3e8682d3d8ac9c6d8271289667,0.037513,0.501584,0.501579,4.081728,1.563380
52555de4e042adabcce412baccd3fc8aa27402a2,0.048985,0.501584,0.501579,4.081728,1.563380
dd4613adaea2953e2174c9b125543d86502261f4,0.068573,0.501584,0.501579,4.081728,1.563380
afc4a031aa977dd5f5134d72b3f8a524bf00693a,0.016182,0.501584,0.501579,4.081728,1.563380
70316d3f81ebe2d2b3b32c4bce5dc98bc1e44c6d,0.088952,0.501584,0.501579,4.081728,1.563380
4a76a34de552314db1ca9431dd7e48a1394e476d,0.047644,0.501584,0.501579,4.081728,1.563380
0f4b1f0b64b1cb5102e51f214138c167553e074c,0.053185,0.501584,0.501579,4.081728,1.563380
c49789b8282aa0be5d292de42a5c1db24c9e2849,0.093510,0.501584,0.501579,4.081728,1.563380
ae49d5bdce78c2a93d17cc5c5d5e61c09e857900,0.122449,0.501584,0.501579,4.081728,1.563380
365dadda52a42c1d29538e06f5e3dfe698d11e18,0.055680,0.501584,0.501579,4.081728,1.563380
0610e2bb4d3132903c0be2a95d5418360e59999d,0.005115,0.501584,0.501579,4.081728,1.563380
1cff3d388247717284e40e3f9be389b85acda524,0.143095,0.501584,0.501579,4.081728,1.563380
bf68b538e8fe251303fc0f7469aad6e8bf56a1d0,0.009373,0.501584,0.501579,4.081728,1.563380
f202342acfbad3bac360800cdb409c0bd5905774,0.121423,0.501584,0.501579,4.081728,1.563380
ed8ebeea07daeedce809893fd509efc7debce1a8,0.004353,0.501584,0.501579,4.081728,1.563380
8dfe631489c0dce50d0ce405bfdf0ed1d3adf7a8,0.062008,0.501584,0.501579,4.081728,1.563380
6fad3d54d8c7ffd4ba328ab2241a146710317d3a,0.097757,0.501584,0.501579,4.081728,1.563380
bc9ad28741cab0cf38748041290926c2c17b7130,0.098130,0.501584,0.501579,4.081728,1.563380
543bc78aec0694059db5cddb61278d12a5392299,0.008409,0.501584,0.501579,4.081728,1.563380
0f3d93f7e62730d8c61aa7e1a5f6bb184743f8e3,0.014699,0.501584,0.501579,4.081728,1.563380
a5b8a84c2f39a24f6b64e94a418f5e06e6662614,0.018341,0.501584,0.501579,4.081728,1.563380
c41fe29b5baa5aa56d0afae0178548955444e810,0.121628,0.501584,0.501579,4.081728,1.563380
d6b91383797f4cc731f598712a72bd68ec7d3b88,0.014097,0.501584,0.501579,4.081728,1.563380
ab882dfaead8f90677ad56806b690355c6405e0d,0.013343,0.501584,0.501579,4.081728,1.563380
bcecd31e6f766f5e83c7204bd80d1aabb35197e8,0.030690,0.501584,0.501579,4.081728,1.563380
1aea8d2cf34163cc9197f82e6d76784e0761eafe,0.098097,0.501584,0.501579,4.081728,1.563380
1ac53fc93777df4e6f34654e749d6d25d4623f70,0.009010,0.501584,0.501579,4.081728,1.563380
fb69f69673ba50e601ceeff03f131b93fd29c938,0.070358,0.501584,0.501579,4.081728,1.563380
92815c17a38357b6d89de502f4a57b8a51a74f5f,0.054755,0.501584,0.501579,4.081728,1.563380
fb7a0486220c9fce05d03e3a1dfac8ff90a58482,0.095280,0.501584,0.501579,4.081728,1.563380
3ce1d69f450bf1ddf46994810883cc9eea87fcd6,0.042250,0.501584,0.501579,4.081728,1.563380
8206495414ec0be5cce865480be9440c3ba9bcc9,0.095157,0.501584,0.501579,4.081728,1.563380
be48c63fbe0c9c3a8d659caef309e1b1db9bfa31,0.122088,0.501584,0.501579,4.081728,1.563380
051a4bf9fe6d47436b3f0a8172ddc378a8068690,0.031909,0.501584,0.501579,4.081728,1.563380
dd9de04d19f54f80460275a009b30ea21e2ce1ba,0.014892,0.501584,0.501579,4.081728,1.563380
401aef4379bd914dca840e51c13034c0e5d215d9,0.080522,0.501584,0.501579,4.081728,1.563380
c9d142c032ef5ad7ae1fb8db9c61e02f5f0ac186,0.036570,0.501584,0.501579,4.081728,1.563380
918eb56022c48fd4eca8f498389ca440ec229643,0.127270,0.501584,0.501579,4.081728,1.563380
edfcd5d6ec82a911ecdb9f38ba9878371a80e934,0.010277,0.501584,0.501579,4.081728,1.563380
2f1bc445fc0b332190fe6e13be30c1925725d32d,0.019836,0.501584,0.501579,4.081728,1.563380
80a5baa894aeff794958c86f8c526be0ebd6a24d,0.049459,0.501584,0.501579,4.081728,1.563380
9a54ba969d102de892834a403a227b5406a66e23,0.028094,0.501584,0.501579,4.081728,1.563380
cb9e8e6cf072d5487bf0f21d1e6a5636d9fee98c,0.072384,0.501584,0.501579,4.081728,1.563380
446234728dae7afe8254832eda882dd053f7a32c,0.130422,0.501584,0.501579,4.081728,1.563380
e2888eda6c7b0eade9e5fbe6d46f81504de9f2af,0.061565,0.501584,0.501579,4.081728,1.563380
7e7af6115f21ca1e256cd51d92b151327d24bf1b,0.015768,0.501584,0.501579,4.081728,1.563380
a1f273d1e38d2b3c13aa77f9b20d436365f03ffd,0.087869,0.501584,0.501579,4.081728,1.563380
42714e5f9a7320260f0c944ace3ff4d7b25c8ac2,0.089555,0.501584,0.501579,4.081728,1.563380
730bdc71b2a82351ddfd836247c9b1055a78b69a,0.006157,0.501584,0.501579,4.081728,1.563380
3fc9e7a4e5fb321ee3d1e68b5d02b06bb8fc4afe,0.037475,0.501584,0.501579,4.081728,1.563380
461046b5426aa7d24f43c055b6f10ce9c92cd512,0.026822,0.501584,0.501579,4.081728,1.563380
3ee51c079ea802709ff176393bce5678851f50e7,0.049730,0.501584,0.501579,4.081728,1.563380
1cf24e6c342a12d62f59c97959667a407c392e13,0.013909,0.501584,0.501579,4.081728,1.563380
013b66e3ef1a340156151f636a2b8dba99b8a9c1,0.114915,0.501584,0.501579,4.081728,1.563380
9d688861b147351399de52e93928e56aa9300bea,0.021999,0.501584,0.501579,4.081728,1.563380
c85e93a914abc982d8c0851b5090ff64013b3dfb,0.010467,0.501584,0.501579,4.081728,1.563380
86cd33a666e738cef3ae941d6afed272845eb126,0.168412,0.501584,0.501579,4.081728,1.563380
7ff7e1f839eef03d98229099c8375f8d26ea8b7d,0.013336,0.501584,0.501579,4.081728,1.563380
90366b2996bb9475751e6345202e071c99f5988b,0.015534,0.501584,0.501579,4.081728,1.563380
90c8ee7d807f40f48aadd7eba3c0ec9971ba13f2,0.049767,0.501584,0.501579,4.081728,1.563380
91f7abc4d74c45be87c78197c5267c7e573ceaf5,0.049060,0.501584,0.501579,4.081728,1.563380
c0881f746c74358bb6d03843529b513df251f68f,0.063920,0.501584,0.501579,4.081728,1.563380
8b57f1e7f81c83c481501a532bc838d4d33e5d1b,0.055095,0.501584,0.501579,4.081728,1.563380
f24d6dd13530231cc853c8587cef4d71516f7325,0.127817,0.501584,0.501579,4.081728,1.563380
1e3f1dcd2bf15dfcff87d6462e41897538c7c667,0.102295,0.501584,0.501579,4.081728,1.563380
4078d6b75ebfa2005e28460d003aa4f5e5a9d5c2,0.057035,0.501584,0.501579,4.081728,1.563380
bd5677bd270ba7a6997762d4b935e1a5d62df37a,0.024106,0.501584,0.501579,4.081728,1.563380
