init,time,accuracy,precision,recall,fscore
svc,0.401262,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.110928,0.944444,0.962166,0.944444,0.948446
nu_svc,1.365646,0.932660,0.935737,0.932660,0.932959
lin_svc,0.407205,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.396766,0.942761,0.945108,0.942761,0.942691
knn-auto,0.227806,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.164992,0.969697,0.971286,0.969697,0.969738
knn-brute,0.088237,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.232476,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.672108,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.105935,0.865320,0.869565,0.865320,0.866152
gaussiannb,0.023673,0.794613,0.841574,0.794613,0.797305
randfc,0.041611,0.934343,0.936773,0.934343,0.934173
dt_classification,0.020480,0.831650,0.834420,0.831650,0.832124
logreg,0.403945,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.060769,0.924242,0.927668,0.924242,0.925284
passiveac,0.061531,0.924242,0.927668,0.924242,0.925284
