init,time,accuracy,precision,recall,fscore
svc,0.368372,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.998193,0.944444,0.962166,0.944444,0.948446
nu_svc,1.166455,0.932660,0.935737,0.932660,0.932959
lin_svc,0.413820,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.487022,0.942761,0.945108,0.942761,0.942691
knn-auto,0.267750,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.164386,0.969697,0.971286,0.969697,0.969738
knn-brute,0.160924,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.222008,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.831876,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.015642,0.865320,0.869565,0.865320,0.866152
gaussiannb,0.033669,0.794613,0.841574,0.794613,0.797305
randfc,0.046323,0.934343,0.936773,0.934343,0.934173
dt_classification,0.028725,0.831650,0.834420,0.831650,0.832124
logreg,0.413389,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.031992,0.924242,0.927668,0.924242,0.925284
passiveac,0.031259,0.924242,0.927668,0.924242,0.925284
