init,time,accuracy,precision,recall,fscore
svc,0.405397,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.948832,0.077441,0.005997,0.077441,0.011132
nu_svc,1.404535,0.932660,0.935737,0.932660,0.932959
lin_svc,0.390563,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.371254,0.942761,0.945108,0.942761,0.942691
knn-auto,0.139444,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.311932,0.969697,0.971286,0.969697,0.969738
knn-brute,0.201226,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.283669,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.750962,0.973064,0.974624,0.973064,0.973176
logreg,0.404077,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.085133,0.934343,0.936444,0.934343,0.934802
