init,time,accuracy,precision,recall,fscore
svc,0.403063,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.782250,0.077441,0.005997,0.077441,0.011132
nu_svc,1.544876,0.932660,0.935737,0.932660,0.932959
lin_svc,0.405153,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.406354,0.942761,0.945108,0.942761,0.942691
knn-auto,0.226784,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.231987,0.969697,0.971286,0.969697,0.969738
knn-brute,0.224242,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.216037,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.085148,0.973064,0.974624,0.973064,0.973176
logreg,0.400489,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.026207,0.934343,0.936444,0.934343,0.934802
