version,time,accuracy,precision,recall,fscore
6306c188f824279c50dc6f86f6361374be8276ea,1.134559,0.944444,0.962166,0.944444,0.948446
9c3e66e8d1867ceea068357b1f122af161732276,1.129765,0.944444,0.962166,0.944444,0.948446
40001241aa6baee644f75e354cbc56f10bcd2ae3,1.080043,0.944444,0.962166,0.944444,0.948446
72174a712557ebddadbd5066208eeb35824411cf,1.149158,0.944444,0.962166,0.944444,0.948446
f9c5458e8557a612ae608d6db837402fceb81241,1.089981,0.944444,0.962166,0.944444,0.948446
404f24cb7ae1f2cea797aa4f1402cabff0b612a7,1.113681,0.944444,0.962166,0.944444,0.948446
84ea07dfab90eee2cbe2084519123d31e32babca,1.109883,0.944444,0.962166,0.944444,0.948446
c467d54224bab39fd0be8320805b368828042b0a,1.169431,0.944444,0.962166,0.944444,0.948446
570b4a312a7962e2d92148a8e90be618a6d881ae,1.129611,0.944444,0.962166,0.944444,0.948446
ebc7a6c3327c6f02818ba168ab091489872570aa,1.118460,0.944444,0.962166,0.944444,0.948446
e3da7a499099f1a15cb77d447c4564155568dd82,0.966086,0.944444,0.962166,0.944444,0.948446
eba34defc3192acceb2bf56a43ffcb5c2c1d955b,1.038216,0.944444,0.962166,0.944444,0.948446
42b1510d30de3716d3fa81059fcb21a8a1d76bb4,0.932623,0.944444,0.962166,0.944444,0.948446
b064bb9fd071c714e563d7eea225ecceca2713be,1.126024,0.944444,0.962166,0.944444,0.948446
3ea18da2db705865a0949ee97044a6cdc6cac623,1.134427,0.944444,0.962166,0.944444,0.948446
bc5deea740c1471851f9f6d59d2a2804a1508a2d,1.074664,0.944444,0.962166,0.944444,0.948446
f548b996725c2069e1e28350658d0ce74e407c27,0.798582,0.944444,0.962166,0.944444,0.948446
5b3cb5ce746e547cb82dfed4e5a5a4ffb79bf09a,1.038498,0.944444,0.962166,0.944444,0.948446
835af056243c1529f5b7ee44f39c3cd8ee2cf36c,1.124080,0.944444,0.962166,0.944444,0.948446
249ea7bd0df19fca7e6a2d9863d02b1670fe77f5,1.051183,0.944444,0.962166,0.944444,0.948446
de3991a5b5a931ce09d6e9017fc90e202e20e6c9,1.068339,0.944444,0.962166,0.944444,0.948446
44df9a2126210711028ee950b2635396fec90cdf,1.137422,0.944444,0.962166,0.944444,0.948446
d14f7b715eaf71c622549a3bffde51f5dac09408,1.136420,0.944444,0.962166,0.944444,0.948446
5a79a4ce63607b66d0ca532d480b0e9bb665a7e1,1.076788,0.944444,0.962166,0.944444,0.948446
0f0a5aa5688678c4adfdb696c0b6821d4404b6b0,1.154633,0.944444,0.962166,0.944444,0.948446
88acd3c283f605b662d1598cc7d42de2db7f57a8,1.082514,0.944444,0.962166,0.944444,0.948446
50a42f0144674832dcba7ae0867be3e2056f269f,1.132137,0.944444,0.962166,0.944444,0.948446
1caa9e77934e2ef5ad88c92583ce7e78d8c13d7f,1.081447,0.944444,0.962166,0.944444,0.948446
1c75bd88fff7c7650d27828c836d7de3bde37f35,1.060875,0.944444,0.962166,0.944444,0.948446
0f21fce652e133f837628112ee58f9360d7d795b,1.121109,0.944444,0.962166,0.944444,0.948446
68d77d41cc5193c5dc5685b8ad8cb98377467730,0.963347,0.944444,0.962166,0.944444,0.948446
17ecf4ebb82c202e3b918e4803f7a3e6eece3555,1.129555,0.944444,0.962166,0.944444,0.948446
94194512241079320e051050766f7baf5ea83b54,1.112431,0.944444,0.962166,0.944444,0.948446
be82adc2ebe0f0f2a5d99e475d3358e2e963e976,1.060046,0.944444,0.962166,0.944444,0.948446
d340e0e69bd2d0c7cf453318d422759dfc4ce461,1.130237,0.944444,0.962166,0.944444,0.948446
b9f62bf71b7f2490d058d7926e15c8a92d5fb553,1.141539,0.944444,0.962166,0.944444,0.948446
6de59449bf44e71957b3d81fbc08e4730b3d0630,1.112387,0.944444,0.962166,0.944444,0.948446
603eadd4b92f8c732ceb56be51a45145f7c645de,1.091881,0.944444,0.962166,0.944444,0.948446
6058567e78bb49bf981f7f4f892fbff30a6f27f0,1.113441,0.944444,0.962166,0.944444,0.948446
fdfcf9c2c59b8699ade104e2591936a83eed7c1f,1.099651,0.944444,0.962166,0.944444,0.948446
a161f3dbbeaff3d3496f899f99b8a7dd1248c1a0,1.118226,0.944444,0.962166,0.944444,0.948446
1890d6eefac1763de120021cfeb46ce3317a564a,1.138938,0.944444,0.962166,0.944444,0.948446
251fa607fdd110ede10088ed2b7a1f245ab3281c,1.124274,0.944444,0.962166,0.944444,0.948446
5ecc1611ff08b297c08fc69c693a96585a5faf52,1.083529,0.944444,0.962166,0.944444,0.948446
493c7cc327be01821c03a3d6be019de9997cd595,1.048630,0.944444,0.962166,0.944444,0.948446
8920d482ca49798f26863290975b462d82f262e2,1.170800,0.944444,0.962166,0.944444,0.948446
c72dbd5f617ee47a567ca764e6a94e9e7cfcbaf1,1.069844,0.944444,0.962166,0.944444,0.948446
e6a5713e02748094ed4cae21c89e00a5380a438d,1.124032,0.944444,0.962166,0.944444,0.948446
9aec58630a71083c6ac06a53fef49b4d94a92a29,1.062934,0.944444,0.962166,0.944444,0.948446
db7d0d29cf1168f4d4a13ef1d370104f434235a5,0.985277,0.944444,0.962166,0.944444,0.948446
1dfc7689511b9d6a835a0db26a2471281a1d9544,1.103583,0.944444,0.962166,0.944444,0.948446
f20995006d6b549f5496f6e1d320acdca81bec15,1.985329,0.080808,0.115445,0.080808,0.017700
cef8de767586025c07ce3bc525059d14bbaabdb8,1.859081,0.080808,0.115445,0.080808,0.017700
7cf907b88982022a8a43c6c29cd7669db7ead410,1.074507,0.944444,0.962166,0.944444,0.948446
03f088758c59acbdc39eba63deac8a55633ff5a8,1.095363,0.944444,0.962166,0.944444,0.948446
9f9fd2dec5fa5d5bd1c83c0a5d5ea5a8685aac57,1.012102,0.944444,0.962166,0.944444,0.948446
2930bfe78c514cafbcc5711bc6f8cc5bc9438e6c,1.207982,0.944444,0.962166,0.944444,0.948446
0337bde36f8fc46a93f1f96d572c2fa613d4d04b,1.185656,0.944444,0.962166,0.944444,0.948446
43f18191711dc39e57ae4b2a6ae747878af5d136,1.127076,0.944444,0.962166,0.944444,0.948446
7f155e9d1a48eb79646f5307b7d6a89d0667d9d0,1.092601,0.944444,0.962166,0.944444,0.948446
5f592dff93998bab3ee2ec0113b3707d1af44594,1.151098,0.944444,0.962166,0.944444,0.948446
775588e9ab7d639c2e4cea6775b019aa11b3048f,1.122845,0.944444,0.962166,0.944444,0.948446
3f5dbe2aa41631b1ca565de2827b13ca138448ff,1.094439,0.944444,0.962166,0.944444,0.948446
7a218ffbbe74f00fb7752c4a7f4dff8335bb8199,1.924154,0.080808,0.115445,0.080808,0.017700
1714f79d3f1e216ff472094c694beb86dd55cb30,1.115555,0.944444,0.962166,0.944444,0.948446
1b06362a1a5289ff37a7f137256ceb2f948d1891,1.149872,0.944444,0.962166,0.944444,0.948446
b49c2d0756671a3205211707600437084dfcf3a5,1.136968,0.944444,0.962166,0.944444,0.948446
6737f3baadec075a3bba2597145ecc16cb20e92d,1.064139,0.944444,0.962166,0.944444,0.948446
d143947fe757b291ac0dd340c597f53de1779db7,1.123854,0.944444,0.962166,0.944444,0.948446
e818a8452b2e7f6173c60d127e734ea327831427,0.904814,0.944444,0.962166,0.944444,0.948446
4ee5b5e3eb3cfa4c2016c004b2488d673e90c3d9,1.138645,0.944444,0.962166,0.944444,0.948446
17fa297ea6d3ef6fc8e5c374f07b6efe3a9c8b2e,2.038302,0.080808,0.115445,0.080808,0.017700
e7a08add17718e6f21afcf022fa274d94e01435f,1.972785,0.080808,0.115445,0.080808,0.017700
86f621b1c738bd2b6d50a663b117500eae2fd63f,1.131239,0.944444,0.962166,0.944444,0.948446
e6fa5966c7f6cc4b286e17597ea68f25fd934bc2,1.785368,0.080808,0.115445,0.080808,0.017700
cd0133e59c909c427081731f8cea4a007fff8b63,1.120332,0.944444,0.962166,0.944444,0.948446
10d641c722af2adea63a6ee09274ac6fcbbb9fb2,1.155726,0.944444,0.962166,0.944444,0.948446
436c257c8cd0439c907bffdf2c9d7e46f124dc11,1.127298,0.944444,0.962166,0.944444,0.948446
aef85ba3cf438e345f40797084269d016f15ba48,1.149440,0.944444,0.962166,0.944444,0.948446
9b4604614d3647b6e93d0ccab32454f0e2d6c0de,1.130810,0.944444,0.962166,0.944444,0.948446
d4a6ebd21ecbddb137de7a8d4ac008b477cd665c,2.013034,0.080808,0.115445,0.080808,0.017700
f78e1b5aae2da1c1be2a57d140d847816290d1e1,1.117686,0.944444,0.962166,0.944444,0.948446
c4d7edb26d94174424a1887db978411be8c08ccc,1.067089,0.944444,0.962166,0.944444,0.948446
61c3fdbf5c667b67a28b9435b270282132f2ce8c,1.129299,0.944444,0.962166,0.944444,0.948446
ef6e825d49c5fa728ce92a6eb1ed05d7ab4e149b,1.063101,0.944444,0.962166,0.944444,0.948446
7fcb2dbb3e2a811758fdc4aeac9873d4f09b5256,1.091960,0.944444,0.962166,0.944444,0.948446
18d6ce1624007ba96a2f672b5719fab7967147c8,2.023688,0.080808,0.115445,0.080808,0.017700
6c0110a5e3dbf230f301d95c4f452370ccd0eaa8,1.977046,0.080808,0.115445,0.080808,0.017700
4c58199aa139154e9be96b85003c54b055cda639,1.160098,0.944444,0.962166,0.944444,0.948446
