version,time,accuracy,precision,recall,fscore
6306c188f824279c50dc6f86f6361374be8276ea,0.095481,0.090909,0.008264,0.090909,0.015152
9c3e66e8d1867ceea068357b1f122af161732276,0.087502,0.090909,0.008264,0.090909,0.015152
40001241aa6baee644f75e354cbc56f10bcd2ae3,0.056900,0.090909,0.008264,0.090909,0.015152
72174a712557ebddadbd5066208eeb35824411cf,0.010669,0.090909,0.008264,0.090909,0.015152
f9c5458e8557a612ae608d6db837402fceb81241,0.075953,0.090909,0.008264,0.090909,0.015152
404f24cb7ae1f2cea797aa4f1402cabff0b612a7,0.009274,0.090909,0.008264,0.090909,0.015152
84ea07dfab90eee2cbe2084519123d31e32babca,0.072043,0.090909,0.008264,0.090909,0.015152
c467d54224bab39fd0be8320805b368828042b0a,0.016465,0.090909,0.008264,0.090909,0.015152
570b4a312a7962e2d92148a8e90be618a6d881ae,0.013901,0.090909,0.008264,0.090909,0.015152
ebc7a6c3327c6f02818ba168ab091489872570aa,0.062175,0.090909,0.008264,0.090909,0.015152
e3da7a499099f1a15cb77d447c4564155568dd82,0.009619,0.090909,0.008264,0.090909,0.015152
eba34defc3192acceb2bf56a43ffcb5c2c1d955b,0.099246,0.090909,0.008264,0.090909,0.015152
42b1510d30de3716d3fa81059fcb21a8a1d76bb4,0.052271,0.090909,0.008264,0.090909,0.015152
b064bb9fd071c714e563d7eea225ecceca2713be,0.095185,0.090909,0.008264,0.090909,0.015152
3ea18da2db705865a0949ee97044a6cdc6cac623,0.094612,0.090909,0.008264,0.090909,0.015152
bc5deea740c1471851f9f6d59d2a2804a1508a2d,0.020665,0.090909,0.008264,0.090909,0.015152
f548b996725c2069e1e28350658d0ce74e407c27,0.095169,0.090909,0.008264,0.090909,0.015152
5b3cb5ce746e547cb82dfed4e5a5a4ffb79bf09a,0.106626,0.090909,0.008264,0.090909,0.015152
835af056243c1529f5b7ee44f39c3cd8ee2cf36c,0.010129,0.090909,0.008264,0.090909,0.015152
249ea7bd0df19fca7e6a2d9863d02b1670fe77f5,0.042686,0.090909,0.008264,0.090909,0.015152
de3991a5b5a931ce09d6e9017fc90e202e20e6c9,0.094771,0.090909,0.008264,0.090909,0.015152
44df9a2126210711028ee950b2635396fec90cdf,0.100892,0.090909,0.008264,0.090909,0.015152
d14f7b715eaf71c622549a3bffde51f5dac09408,0.010543,0.090909,0.008264,0.090909,0.015152
5a79a4ce63607b66d0ca532d480b0e9bb665a7e1,0.091080,0.090909,0.008264,0.090909,0.015152
0f0a5aa5688678c4adfdb696c0b6821d4404b6b0,0.039516,0.090909,0.008264,0.090909,0.015152
88acd3c283f605b662d1598cc7d42de2db7f57a8,0.030611,0.090909,0.008264,0.090909,0.015152
50a42f0144674832dcba7ae0867be3e2056f269f,0.059334,0.090909,0.008264,0.090909,0.015152
1caa9e77934e2ef5ad88c92583ce7e78d8c13d7f,0.111777,0.090909,0.008264,0.090909,0.015152
1c75bd88fff7c7650d27828c836d7de3bde37f35,0.095947,0.090909,0.008264,0.090909,0.015152
0f21fce652e133f837628112ee58f9360d7d795b,0.040394,0.090909,0.008264,0.090909,0.015152
68d77d41cc5193c5dc5685b8ad8cb98377467730,0.021969,0.090909,0.008264,0.090909,0.015152
17ecf4ebb82c202e3b918e4803f7a3e6eece3555,0.104151,0.090909,0.008264,0.090909,0.015152
94194512241079320e051050766f7baf5ea83b54,0.080756,0.090909,0.008264,0.090909,0.015152
be82adc2ebe0f0f2a5d99e475d3358e2e963e976,0.095650,0.090909,0.008264,0.090909,0.015152
d340e0e69bd2d0c7cf453318d422759dfc4ce461,0.022616,0.090909,0.008264,0.090909,0.015152
b9f62bf71b7f2490d058d7926e15c8a92d5fb553,0.010496,0.090909,0.008264,0.090909,0.015152
6de59449bf44e71957b3d81fbc08e4730b3d0630,0.049647,0.090909,0.008264,0.090909,0.015152
603eadd4b92f8c732ceb56be51a45145f7c645de,0.120999,0.090909,0.008264,0.090909,0.015152
6058567e78bb49bf981f7f4f892fbff30a6f27f0,0.091245,0.090909,0.008264,0.090909,0.015152
fdfcf9c2c59b8699ade104e2591936a83eed7c1f,0.085291,0.090909,0.008264,0.090909,0.015152
a161f3dbbeaff3d3496f899f99b8a7dd1248c1a0,0.072663,0.090909,0.008264,0.090909,0.015152
1890d6eefac1763de120021cfeb46ce3317a564a,0.088583,0.090909,0.008264,0.090909,0.015152
251fa607fdd110ede10088ed2b7a1f245ab3281c,0.048954,0.090909,0.008264,0.090909,0.015152
5ecc1611ff08b297c08fc69c693a96585a5faf52,0.010344,0.090909,0.008264,0.090909,0.015152
493c7cc327be01821c03a3d6be019de9997cd595,0.010689,0.090909,0.008264,0.090909,0.015152
8920d482ca49798f26863290975b462d82f262e2,0.035972,0.090909,0.008264,0.090909,0.015152
c72dbd5f617ee47a567ca764e6a94e9e7cfcbaf1,0.010557,0.090909,0.008264,0.090909,0.015152
e6a5713e02748094ed4cae21c89e00a5380a438d,0.042318,0.090909,0.008264,0.090909,0.015152
9aec58630a71083c6ac06a53fef49b4d94a92a29,0.083372,0.090909,0.008264,0.090909,0.015152
db7d0d29cf1168f4d4a13ef1d370104f434235a5,0.029945,0.090909,0.008264,0.090909,0.015152
1dfc7689511b9d6a835a0db26a2471281a1d9544,0.091128,0.090909,0.008264,0.090909,0.015152
f20995006d6b549f5496f6e1d320acdca81bec15,0.010833,0.090909,0.008264,0.090909,0.015152
cef8de767586025c07ce3bc525059d14bbaabdb8,0.010014,0.090909,0.008264,0.090909,0.015152
7cf907b88982022a8a43c6c29cd7669db7ead410,0.095607,0.090909,0.008264,0.090909,0.015152
03f088758c59acbdc39eba63deac8a55633ff5a8,0.010723,0.090909,0.008264,0.090909,0.015152
9f9fd2dec5fa5d5bd1c83c0a5d5ea5a8685aac57,0.064969,0.090909,0.008264,0.090909,0.015152
2930bfe78c514cafbcc5711bc6f8cc5bc9438e6c,0.100276,0.090909,0.008264,0.090909,0.015152
0337bde36f8fc46a93f1f96d572c2fa613d4d04b,0.065163,0.090909,0.008264,0.090909,0.015152
43f18191711dc39e57ae4b2a6ae747878af5d136,0.020923,0.090909,0.008264,0.090909,0.015152
7f155e9d1a48eb79646f5307b7d6a89d0667d9d0,0.091577,0.090909,0.008264,0.090909,0.015152
5f592dff93998bab3ee2ec0113b3707d1af44594,0.011170,0.090909,0.008264,0.090909,0.015152
775588e9ab7d639c2e4cea6775b019aa11b3048f,0.023108,0.090909,0.008264,0.090909,0.015152
3f5dbe2aa41631b1ca565de2827b13ca138448ff,0.055042,0.090909,0.008264,0.090909,0.015152
7a218ffbbe74f00fb7752c4a7f4dff8335bb8199,0.045236,0.090909,0.008264,0.090909,0.015152
1714f79d3f1e216ff472094c694beb86dd55cb30,0.085075,0.090909,0.008264,0.090909,0.015152
1b06362a1a5289ff37a7f137256ceb2f948d1891,0.121553,0.090909,0.008264,0.090909,0.015152
b49c2d0756671a3205211707600437084dfcf3a5,0.057875,0.090909,0.008264,0.090909,0.015152
6737f3baadec075a3bba2597145ecc16cb20e92d,0.064802,0.090909,0.008264,0.090909,0.015152
d143947fe757b291ac0dd340c597f53de1779db7,0.094298,0.090909,0.008264,0.090909,0.015152
e818a8452b2e7f6173c60d127e734ea327831427,0.068306,0.090909,0.008264,0.090909,0.015152
4ee5b5e3eb3cfa4c2016c004b2488d673e90c3d9,0.117035,0.090909,0.008264,0.090909,0.015152
17fa297ea6d3ef6fc8e5c374f07b6efe3a9c8b2e,0.090507,0.090909,0.008264,0.090909,0.015152
e7a08add17718e6f21afcf022fa274d94e01435f,0.019791,0.090909,0.008264,0.090909,0.015152
86f621b1c738bd2b6d50a663b117500eae2fd63f,0.088944,0.090909,0.008264,0.090909,0.015152
e6fa5966c7f6cc4b286e17597ea68f25fd934bc2,0.010141,0.090909,0.008264,0.090909,0.015152
cd0133e59c909c427081731f8cea4a007fff8b63,0.017694,0.090909,0.008264,0.090909,0.015152
10d641c722af2adea63a6ee09274ac6fcbbb9fb2,0.036685,0.090909,0.008264,0.090909,0.015152
436c257c8cd0439c907bffdf2c9d7e46f124dc11,0.009951,0.090909,0.008264,0.090909,0.015152
aef85ba3cf438e345f40797084269d016f15ba48,0.116931,0.090909,0.008264,0.090909,0.015152
