init,time,accuracy,precision,recall,fscore
svc,1.245776,0.888889,0.896428,0.888889,0.889667
rbf_svc,1.988120,0.080808,0.115445,0.080808,0.017700
nu_svc,1.505656,0.932660,0.935737,0.932660,0.932959
lin_svc,0.076444,0.912458,0.915053,0.912458,0.911143
lin_svc+cs,0.077026,0.912458,0.915053,0.912458,0.911143
knn-auto,0.165149,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.154540,0.969697,0.971286,0.969697,0.969738
knn-brute,0.344390,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.503886,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,7.291994,0.978114,0.978555,0.978114,0.978112
bernoullinb,0.020745,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.029405,0.090909,0.008264,0.090909,0.015152
multinomianb,0.029957,0.090909,0.008264,0.090909,0.015152
logreg,0.109768,0.867003,0.877309,0.867003,0.862645
sgd_classfier,0.112084,0.934343,0.936444,0.934343,0.934802
