init,time,accuracy,precision,recall,fscore
svc,1.271670,0.888889,0.896428,0.888889,0.889667
rbf_svc,1.430884,0.080808,0.115445,0.080808,0.017700
nu_svc,1.164112,0.932660,0.935737,0.932660,0.932959
lin_svc,0.064248,0.912458,0.915053,0.912458,0.911143
lin_svc+cs,0.074372,0.912458,0.915053,0.912458,0.911143
knn-auto,0.161616,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.165873,0.969697,0.971286,0.969697,0.969738
knn-brute,0.327308,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.471120,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,7.164099,0.978114,0.978555,0.978114,0.978112
bernoullinb,0.118101,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.081649,0.090909,0.008264,0.090909,0.015152
multinomianb,0.023976,0.090909,0.008264,0.090909,0.015152
logreg,0.100664,0.867003,0.877309,0.867003,0.862645
sgd_classfier,0.121258,0.934343,0.936444,0.934343,0.934802
init,time,accuracy,precision,recall,fscore
svc,1.415207,0.888889,0.896428,0.888889,0.889667
rbf_svc,2.066692,0.080808,0.115445,0.080808,0.017700
nu_svc,1.520796,0.932660,0.935737,0.932660,0.932959
lin_svc,0.075874,0.912458,0.915053,0.912458,0.911143
lin_svc+cs,0.076573,0.912458,0.915053,0.912458,0.911143
knn-auto,0.151167,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.114138,0.969697,0.971286,0.969697,0.969738
knn-brute,0.242460,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.313513,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,7.464357,0.978114,0.978555,0.978114,0.978112
bernoullinb,0.005943,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.010556,0.090909,0.008264,0.090909,0.015152
multinomianb,0.004348,0.090909,0.008264,0.090909,0.015152
logreg,0.225528,0.867003,0.877309,0.867003,0.862645
sgd_classfier,0.046660,0.934343,0.936444,0.934343,0.934802
