version,time,inertia,homo,compl,v-meas,ARI,silhouette
4c6ad90d2a91d439a46bc7e50828d396f10a7c8c,0.680195,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6b16e9de61f4487bba84572028a5e5f8dfc28175,1.133091,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
3ddeb0e0e6eec5a55f14f5610493f4dec3583713,0.728866,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2a830f6b087c183ef67761ab9ef87812ea2b624c,0.923529,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b9d8fd56a2c3c5a065c76a625716890854dd90ae,1.039665,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
d7475414db9eda7a855268008fc386fa234f1d65,2.815220,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
dd2fdbb18cb1ebe8acadfb3c47bf7d0564a2ad5a,2.376929,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
c296e4961e9621e9225bf053f770e1247628d52f,2.849001,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e5fb9dd5a4399873b99ee78b43457b93e6c48c64,1.238221,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9ffd954ea619618df86581d9a9ca2a58ed747da0,3.985727,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6aefa534e5ba0fa717c2366ce79162ebff0ea6ae,2.667968,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
29e8377e1951fd79956e566011d8fd2cb3712f3f,2.188080,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
5a2eb018af4c098d56a4d6b76d60a5175f16993a,3.064316,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,2.081241,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,3.173573,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e5957928d3536dfb4b2771af433854e91594d9fb,2.475113,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e5957928d3536dfb4b2771af433854e91594d9fb,3.430334,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f7ca553d007ede31e58b0fd9e332eab8e6cfbd05,2.718851,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
50c0a8d53185cd8108cd083492fb8fd9e780263e,1.719813,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
c41e640dccadbbba833efdd1d7eb0044822dfbae,3.305608,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ef919992f624f9df649fffc10719660c4ff6a706,2.788015,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
df59b31dc1536cd367e67873c04b4a0ba822494c,4.076980,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
4d7256385f8141b8edeca2cbacf51574e8e1bc00,5.187589,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
28cd9c8e0f0ad84769b48048f8cf59c6563d1031,3.737077,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
1678bd5ea41bdbbe2484e258a3446bc8b4fd19c5,1.595524,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
