version,time,inertia,homo,compl,v-meas,ARI,silhouette
aceaf72fcf0d018cfea7dc74cdb4770e4234cd32,2.827131,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f9cbfb9bc28cf571cd203a5a850579b141fcaec3,2.651597,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
eb760c2598620b8b9de0642c9bf734f4eb965071,5.174810,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
37be658753f2f8bf914604bf7e8f286421afec7e,4.954503,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
7808e63b4e1fc102ae0e5dfe3c101fe277c54a4d,5.053678,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2bab89b5781ca48c765fed45430aaee2b6c9d5bd,1.437971,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f3cb852e54d6e2efd63640603c863f5c6d2e85d4,2.970540,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b0d2771e85496dd13c7a57f9f8f33f1cf784b272,3.349088,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
228d91c6e84c3bba2d78917b6e9d6a5bf1685e6c,2.648488,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
986c43edd47a446a8f0cd4a60080b702c8ca246c,1.155710,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
01f71f7ef3d2362544c6e1a739f4c9da4b1de98e,2.291331,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ba711087078b1487481cb41a086b9d2a51a3eb9f,4.762742,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
5ecb141d85120e16f142d622d568b587067f026c,4.150066,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6ccbaa568fadb3cc53cb33c5f531a3588148e452,3.207760,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2f5b368eecf36f53f9eaa08fdda3322b69e8e083,4.637449,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9c5a37bdee6644c93fa15d03a21e22397df9efb6,3.701157,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
7719b37eb86ca188e015d4be2920b755968039db,1.129705,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
235f274d14f09a589c594d7bf367eae1406840a6,2.820868,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
8a8c6ebed308047b49d24e169f71113ed51d24c5,3.718782,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
78f64c54d8270b8fbcfa18e2ae4129fcf6174721,4.337157,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
d6dc36b27e4a16d77ac4c78d2b45a0ce36ba1140,3.123703,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e5fb9e9a448f6e6a63d710d0cea047d43fda552f,4.597810,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
432e7a4e128f379004a141b580e8e85db9b8edeb,4.396998,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f57d25495f12f909f73fe3bb6b509791d110232e,2.939928,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b623aa00656ce39dbc3c3c462c2f6c6e1d6401a4,2.531523,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
600f685022af440b2463c2d288832c17be6a7ce3,4.224962,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
7a8b4f29ac3567f63ec9f83aa14fdf245dabc6e1,4.595936,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
df8adf0c4a7308dce78e4ebeb44f1bae16f9684d,4.967108,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
83f693f6620de6ff70434766011d3113fdc42f06,3.459226,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ab23e22fd0c508027c3f85ec3e3186f2d3da5d89,3.789924,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6707fecb0aaf37a0de444b837d6dba1a9c08eb80,5.761468,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
671f304ac6ff1a65cf4a744e716647967621857e,2.878724,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b2dac63febc7a99f38f1f0548eb17ad45bd13499,3.566422,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
59cdcc748bd72e7edbf39f55e482f1e2d3ea9ac9,3.901574,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9ad004f5173692a0bf64874c9c4355617ff7641c,4.743536,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
03a4e3b38d321f1ba4b574f4092d183066ddafaf,4.165128,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
86559e55f6b11baeb2b259062c8c82b204447701,3.848960,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
90a9ae6e303886f38ac4327164aca2f390604ee6,4.014634,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
33aca24fc8acfb070aad4b1abd0fb590d97c88f1,2.503811,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
0f8b3c2097bab34fdf8dbf1802e9afc902473525,2.865049,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
8226a986fc462a7bb103e573f53bcdc20875250b,3.066630,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
29c092d70682d8099608ac292216112612c56870,2.702566,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
bc18af34bdc80d85854d302c448f52bdeaffcdb0,4.176284,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9fe13b322f521c518e4dcbf2b156f69ad2a006c4,3.128730,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
68b7ca32cc20926311fd2ed7de9faa936778e299,4.990793,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
826443e90cbb5f0391e784048ca47ddcdd60b664,4.521078,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
8232d49f3d0a654a3ed008ee772532bdac42dd15,2.780212,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
cd277094402f4cfe5feaef7c78a3ad0fbf6d60b7,4.560713,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
708b61a980ad97fe0a69d0ab8a264a57663171f7,1.078405,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2e0857aeacf86fa4c670d3b3b94e4923f1ecbd7d,4.005315,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b0f221ac36820a8028520660b2d69c5e3b46ede7,2.157923,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f85e7be8c5fcec6b5bf394f55f4d688c03d7418b,3.338656,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
0e74917afde75596995cd44b43d78f63ac3d16b5,2.853041,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f116314f5cf58d1c780be1ee2e6b59779834c269,3.757883,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
617d73191811e8aa9b8fb1c6c3cde13e5e7e66e7,4.929826,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
fc91c53e08fb29683122dceef163509a94c421b8,3.089614,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
872e70d9b715be074aa761cbd9c40e29afd64d4f,4.574417,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f1f6feeea95bebbedf24f383ba3191fe65b5cace,3.194954,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
74b95bb865dd9b2aa9567cfad13bd379399ce2dc,4.467794,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
1dab0e1ec1929f3330a93cd4e2a1f268e94f1c7d,2.990525,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ea4db67c4d77a14f121f6446c325abbcc5ea6f1b,3.922168,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6af9b0106e670d4ff980a6c0120b327d60723bb8,3.497376,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
7cf021ba4be46b65298fd2ea67b1ff353c541561,4.339960,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
760692ef5e597035967a2217a5fee2454bfaaf7a,4.147046,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
