init,time,accuracy,precision,recall,fscore
svc,0.471602,0.974747,0.975153,0.974747,0.974804
rbf_svc,2.012430,0.077441,0.005997,0.077441,0.011132
nu_svc,1.540929,0.932660,0.935737,0.932660,0.932959
lin_svc,0.405330,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.406329,0.942761,0.945108,0.942761,0.942691
knn-auto,0.368081,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.241498,0.969697,0.971286,0.969697,0.969738
knn-brute,0.199398,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.310932,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.021563,0.973064,0.974624,0.973064,0.973176
dt_classification,2.518659,0.836700,0.843546,0.836700,0.836366
logreg,0.392652,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.104572,0.934343,0.936444,0.934343,0.934802
