init,time,accuracy,precision,recall,fscore
svc,0.279720,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.836785,0.077441,0.005997,0.077441,0.011132
nu_svc,1.160466,0.932660,0.935737,0.932660,0.932959
lin_svc,0.357363,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.408364,0.942761,0.945108,0.942761,0.942691
knn-auto,0.277539,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.237561,0.969697,0.971286,0.969697,0.969738
knn-brute,0.130756,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.109130,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.551996,0.973064,0.974624,0.973064,0.973176
logreg,0.397882,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.018643,0.934343,0.936444,0.934343,0.934802
