init,time,accuracy,precision,recall,fscore
svc,0.414289,0.974747,0.975153,0.974747,0.974804
rbf_svc,2.007228,0.077441,0.005997,0.077441,0.011132
nu_svc,1.601201,0.932660,0.935737,0.932660,0.932959
lin_svc,0.412839,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.394220,0.942761,0.945108,0.942761,0.942691
knn-auto,0.295086,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.177983,0.969697,0.971286,0.969697,0.969738
knn-brute,0.187996,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.227277,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.237642,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.102908,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.042776,0.090909,0.008264,0.090909,0.015152
multinomianb,0.057900,0.090909,0.008264,0.090909,0.015152
logreg,0.391861,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.021979,0.934343,0.936444,0.934343,0.934802
