init,time,accuracy,precision,recall,fscore
svc,0.283464,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.569374,0.077441,0.005997,0.077441,0.011132
nu_svc,1.463540,0.932660,0.935737,0.932660,0.932959
lin_svc,0.402208,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.374319,0.942761,0.945108,0.942761,0.942691
knn-auto,0.135326,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.169449,0.969697,0.971286,0.969697,0.969738
knn-brute,0.150131,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.486022,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.628029,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.011552,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.022017,0.090909,0.008264,0.090909,0.015152
multinomianb,0.003716,0.090909,0.008264,0.090909,0.015152
logreg,0.438547,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.018729,0.934343,0.936444,0.934343,0.934802
