init,time,accuracy,precision,recall,fscore
svc,0.402014,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.114076,0.944444,0.962166,0.944444,0.948446
nu_svc,1.536942,0.932660,0.935737,0.932660,0.932959
lin_svc,0.406061,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.407650,0.942761,0.945108,0.942761,0.942691
knn-auto,0.167422,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.166207,0.969697,0.971286,0.969697,0.969738
knn-brute,0.303392,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.502325,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.012614,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.092893,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.075689,0.090909,0.008264,0.090909,0.015152
multinomianb,0.044872,0.090909,0.008264,0.090909,0.015152
logreg,0.401760,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.018200,0.934343,0.936444,0.934343,0.934802
