init,time,accuracy,precision,recall,fscore
svc,0.385102,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.141972,0.944444,0.962166,0.944444,0.948446
nu_svc,1.282211,0.932660,0.935737,0.932660,0.932959
lin_svc,0.407684,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.408431,0.942761,0.945108,0.942761,0.942691
knn-auto,0.156023,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.155953,0.969697,0.971286,0.969697,0.969738
knn-brute,0.272551,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.358271,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,2.784757,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.058234,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.035315,0.090909,0.008264,0.090909,0.015152
multinomianb,0.004322,0.090909,0.008264,0.090909,0.015152
logreg,0.331852,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.019205,0.934343,0.936444,0.934343,0.934802
