init,time,accuracy,precision,recall,fscore
svc,0.402285,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.994337,0.944444,0.962166,0.944444,0.948446
nu_svc,1.092872,0.932660,0.935737,0.932660,0.932959
lin_svc,0.382822,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.379500,0.942761,0.945108,0.942761,0.942691
knn-auto,0.154549,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.104801,0.969697,0.971286,0.969697,0.969738
knn-brute,0.276619,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.781257,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.404346,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.017278,0.851852,0.855789,0.851852,0.852395
gaussiannb,0.042788,0.090909,0.008264,0.090909,0.015152
multinomianb,0.003593,0.090909,0.008264,0.090909,0.015152
logreg,0.390873,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.021201,0.934343,0.936444,0.934343,0.934802
