version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
f2c200e2d6520cf74f7da8cad9c96cef29e2965d,0.024508,0.501584,0.501579,4.081728,1.563380
e6a464b40eba2d7a013b4982067b0e421765d295,0.004323,0.501584,0.501579,4.081728,1.563380
b8b68e3284b129ddaa6f86213409631eb9c07670,0.003798,0.501584,0.501579,4.081728,1.563380
6cb191cfd88c52f90d6983487011c30129217c15,0.004436,0.501584,0.501579,4.081728,1.563380
de35beab435777bc033da42102ec2c1459235104,0.015595,0.501584,0.501579,4.081728,1.563380
6dab7c5c8a00ac883cb2f6d297d36bad76cf399a,0.054717,0.501584,0.501579,4.081728,1.563380
ae614649d77bbd7fa73e0e8147e3bbbdee5db796,0.032301,0.501584,0.501579,4.081728,1.563380
9d8f3f3996a457a69f368c5b68afd91d07643fe2,0.054116,0.501584,0.501579,4.081728,1.563380
bf1691b69accdbd4117bb51e4c6285e72bc6af6c,0.056224,0.501584,0.501579,4.081728,1.563380
35e54116bf1283dc320b735a827e48853970928e,0.032476,0.501584,0.501579,4.081728,1.563380
5a019b7202fb887506ed6ae2ef1c1716ca9a6f7a,0.025331,0.501584,0.501579,4.081728,1.563380
4ebdb3578d9efe4d46953fecad69a82ed6521acd,0.059371,0.501584,0.501579,4.081728,1.563380
f86622d9cb1a03e8e1f650f840e735998e4e2034,0.086379,0.501584,0.501579,4.081728,1.563380
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,0.029346,0.501584,0.501579,4.081728,1.563380
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,0.043074,0.501584,0.501579,4.081728,1.563380
56ee99c65f86c95e0bf92fe7537be0c970febe39,0.040036,0.501584,0.501579,4.081728,1.563380
56ee99c65f86c95e0bf92fe7537be0c970febe39,0.027736,0.501584,0.501579,4.081728,1.563380
081a5546988e4514afecf00250901f66e29b7543,0.012959,0.501584,0.501579,4.081728,1.563380
ce6a01d7a7539211e827a8962323274ec0166b16,0.048666,0.501584,0.501579,4.081728,1.563380
2cfdc1c5fe6b9364356a74fdbb95fa435a22e051,0.023004,0.501584,0.501579,4.081728,1.563380
a894b2e68087f03ee69012275f980e07db3753f5,0.013950,0.501584,0.501579,4.081728,1.563380
38105780993408e27d8775e4aca8545a6b0a95ba,0.062613,0.501584,0.501579,4.081728,1.563380
13ab4d509aae25e2fe02c47f1bfc13d2eb661e82,0.019067,0.501584,0.501579,4.081728,1.563380
815844ded8e3b9687b33a80aa15e6573044cb4b4,0.106533,0.501584,0.501579,4.081728,1.563380
54e7f886ce2d4e04415be0d71b753ac4a4d37e83,0.021186,0.501584,0.501579,4.081728,1.563380
30ebaa8a4603c5b9d19f125ae00a9e8739b823ba,0.061169,0.501584,0.501579,4.081728,1.563380
f12fc13ba8e33dcd80febce64d96ba01ca309239,0.015607,0.501584,0.501579,4.081728,1.563380
767bf266d5b7f8174f6e8e26ddf9594750320a6d,0.098685,0.501584,0.501579,4.081728,1.563380
c5440bfd134d8272a76ab87b3d61b10db77c7cc3,0.085823,0.501584,0.501579,4.081728,1.563380
b01e21e1b242204619e1be5bde6f1bcdb95ea186,0.031608,0.501584,0.501579,4.081728,1.563380
2330834205565ba138cc7e59d712c0bcea588b02,0.070423,0.501584,0.501579,4.081728,1.563380
000c9b199b8ce573a3ee24f937a63e4d41d36e78,0.047631,0.501584,0.501579,4.081728,1.563380
42d0dc2bc2fcf9f65ac703a4d5f19b64f253cb12,0.019928,0.501584,0.501579,4.081728,1.563380
abc78088b9271436660fb6b828648bf3e3b955ec,0.022650,0.501584,0.501579,4.081728,1.563380
64a4a1181faa0bcadb7efbe76bf91ab0f458e5a8,0.069349,0.501584,0.501579,4.081728,1.563380
08d3dfef4ae8897134589b2e25524e528cdfb192,0.014071,0.501584,0.501579,4.081728,1.563380
f4afc7ecf01b13086abaa83971ec67f3003c1b33,0.015237,0.501584,0.501579,4.081728,1.563380
7ed6c5f326ba0635d6290aa2dd59e2d2d2f3e244,0.013835,0.501584,0.501579,4.081728,1.563380
ab68f07d95c61275d33fef825b7b47bd08c815db,0.015301,0.501584,0.501579,4.081728,1.563380
46f29519ffe17ee9e1f941efd7bc8849d3a48ed3,0.010796,0.501584,0.501579,4.081728,1.563380
bb629cbba9ba5dcb18ab67db0485d9168637cbeb,0.013503,0.501584,0.501579,4.081728,1.563380
dcfdf6c7ce51326abd5598a754330e5445eb4b2a,0.056290,0.501584,0.501579,4.081728,1.563380
923fb2ea3743586dc3b9fc281877bacf03fa4267,0.058070,0.501584,0.501579,4.081728,1.563380
d3f436107b46e58c41a134bfb355c0c701a83d07,0.047195,0.501584,0.501579,4.081728,1.563380
d5a654d5e8183b3ec539318534f5bf4d436fcafa,0.040567,0.501584,0.501579,4.081728,1.563380
0ed517fa90fe2fa33b28ff3ab7784111f307e3c3,0.043944,0.501584,0.501579,4.081728,1.563380
f19aee9eceeff2dfd52cbee2fac0d2f95b49e233,0.090846,0.501584,0.501579,4.081728,1.563380
c1a3688c29db4d141ea1ff61a40b71f7db8306ed,0.005852,0.501584,0.501579,4.081728,1.563380
b99824fb46199c35827033b7e9637813b5e01a34,0.043651,0.501584,0.501579,4.081728,1.563380
57ea0c091d36f69b3c1e56769e44f3c16cbb1723,0.012645,0.501584,0.501579,4.081728,1.563380
165f949a23c217b7cc3f87ca3d6c1e08aaa56133,0.030215,0.501584,0.501579,4.081728,1.563380
a6466155ae90d2cb9f5bc48845326fca790a6127,0.016123,0.501584,0.501579,4.081728,1.563380
9e1ea63f98307cb1c391762aeb4ec4d6cf0b8753,0.142040,0.501584,0.501579,4.081728,1.563380
60860e4a89630efca18d78a967251d5c08887c32,0.015908,0.501584,0.501579,4.081728,1.563380
f1916c8453377bb70426d94d6af9c341993880e7,0.042004,0.501584,0.501579,4.081728,1.563380
f690b4a84f3d1808ac6bc80f3c8e201bb2e5f9c8,0.007895,0.501584,0.501579,4.081728,1.563380
7ede0df219d732d39d572c533d41d952620d22e9,0.035853,0.501584,0.501579,4.081728,1.563380
63c378f8495eaba652122beccfd0acaefd06fe07,0.028441,0.501584,0.501579,4.081728,1.563380
14968044ec82a6d6a90ae9803ee20c8ed0201818,0.054632,0.501584,0.501579,4.081728,1.563380
f35116ad037b8cd1d5040465214f1bdf173ca670,0.005633,0.501584,0.501579,4.081728,1.563380
ea1d134d569222c8d7d14ac0146a2f4b30d88a9b,0.052525,0.501584,0.501579,4.081728,1.563380
b27759baf558f1818cec856863e257754758849c,0.017161,0.501584,0.501579,4.081728,1.563380
5f0278cbb429303f5b69506c9240109fc1fc4b58,0.029758,0.501584,0.501579,4.081728,1.563380
f75a140869a4363e02f87457e87a3e7e6c41e7b8,0.004508,0.501584,0.501579,4.081728,1.563380
afe890b2a8aba25e5e111aa224387f453c5653a7,0.014818,0.501584,0.501579,4.081728,1.563380
b3717d2edede321c9788041de893c3124c68a37b,0.058289,0.501584,0.501579,4.081728,1.563380
7e1a0eee08104e4083c1a65673a90fe21cae77f0,0.028811,0.501584,0.501579,4.081728,1.563380
8dd7f16bef2e0525ed2a65cc8bd3fd3b2affb0af,0.038077,0.501584,0.501579,4.081728,1.563380
c828f03c8181b5cd3dace5601312ab2e481ab721,0.046239,0.501584,0.501579,4.081728,1.563380
cea3dc8eea3fa0c1fb75df7635b5e80c72d66bac,0.041490,0.501584,0.501579,4.081728,1.563380
a5ecd0b75070fd5caa3142e17510adee5bec123b,0.040732,0.501584,0.501579,4.081728,1.563380
47257c2f0b683118d4d548e35884e8a1a39bd1cc,0.012023,0.501584,0.501579,4.081728,1.563380
21d3bc2bc5b283ef739ecefa799a3c6d7313daf2,0.013352,0.501584,0.501579,4.081728,1.563380
935fa24106d70fa0a55df9540dadd91a25ea8859,0.077722,0.501584,0.501579,4.081728,1.563380
cc0a34ae0b9c7f51c5ef6b6fdd3118259f61c811,0.058060,0.501584,0.501579,4.081728,1.563380
c9041e1e0470ee5312bcb9b6d3d2df5a744272f9,0.043013,0.501584,0.501579,4.081728,1.563380
e079f3837b23ceb1519bb56586fe15280bc519ff,0.062274,0.501584,0.501579,4.081728,1.563380
ed2b55603c4a004ff6bbc3aa480004c5b3ee597a,0.005714,0.501584,0.501579,4.081728,1.563380
2c0a6dbc8d812f259e1a772aa042296b93a12480,0.020827,0.501584,0.501579,4.081728,1.563380
afb22bf380d5f2e5082265160dc3e63263f4a9d6,0.061995,0.501584,0.501579,4.081728,1.563380
0fd4c14a8ce69a3819e873fde499bd70f2dc951b,0.088463,0.501584,0.501579,4.081728,1.563380
86d4f04671b7559b24499e0015c36331f0e42c9e,0.053287,0.501584,0.501579,4.081728,1.563380
93bab70f7986e9355c489f10f37adbead79db3cb,0.068278,0.501584,0.501579,4.081728,1.563380
7c50e6c8ebc2365a7172d3b35c3b77e6ed00d6a2,0.028847,0.501584,0.501579,4.081728,1.563380
7de192bdceec5f23db8324b873f416ea0f28041c,0.046064,0.501584,0.501579,4.081728,1.563380
504d2228f2a5f5dd697dd1f60ca7a29ff74364de,0.030514,0.501584,0.501579,4.081728,1.563380
3f82c202dcb2944b4befb102c296e42e52305159,0.092628,0.501584,0.501579,4.081728,1.563380
ff2b2444ebf43087cc3230bd5f9f354e8d7b1a76,0.017964,0.501584,0.501579,4.081728,1.563380
8b414de7766a8c5b113b45a5aa5e464654a388e1,0.006819,0.501584,0.501579,4.081728,1.563380
daaec8ad63165bf98827d9350ceeb63d527c0d09,0.058110,0.501584,0.501579,4.081728,1.563380
a07841bf51f969a032792de1422a6d7a65a55a9d,0.011416,0.501584,0.501579,4.081728,1.563380
744614dfbaa3e2c720011e731dd62de47e63dbe8,0.006294,0.501584,0.501579,4.081728,1.563380
84d53c67dd0c72bc3874c275a02b26d9cea75f77,0.018009,0.501584,0.501579,4.081728,1.563380
92f0d763b2bdface574bd5c09c8ee856b42335f1,0.062984,0.501584,0.501579,4.081728,1.563380
867af084095b9569de062f84e7f5fae7e7622fc8,0.044895,0.501584,0.501579,4.081728,1.563380
956018acb966dc7ac4d0b9ee358484fe1904010c,0.021271,0.501584,0.501579,4.081728,1.563380
8537b212f95d6225d5f65c7904b96a30ae1c6b16,0.026333,0.501584,0.501579,4.081728,1.563380
0a8ede18de089bb2a9b1b74745fbe06fd333ff19,0.027356,0.501584,0.501579,4.081728,1.563380
4f1c38179142eb146d633f9e470fc3ae9175a1e8,0.043253,0.501584,0.501579,4.081728,1.563380
e52b7639d0508f34f02946f50142a4421cc56fec,0.062311,0.501584,0.501579,4.081728,1.563380
c1894b5223dcf42452dfb7cca89e85af99ee01a6,0.046282,0.501584,0.501579,4.081728,1.563380
c24ada07a275ecf50c30887bb9196606aecfdbf1,0.087857,0.501584,0.501579,4.081728,1.563380
fd791ca68b4bcd515ef215da404e741be98f74b1,0.070121,0.501584,0.501579,4.081728,1.563380
e6ed1e36596dca99960b223f5359f692e94a30ff,0.071251,0.501584,0.501579,4.081728,1.563380
23f314a0a37b193d7c86dbe53e2f918a5f1c85b2,0.031612,0.501584,0.501579,4.081728,1.563380
da8720b9e03572c32a63f791c9089e0f3a299d2c,0.034640,0.501584,0.501579,4.081728,1.563380
5474983fd23d1369861ad45364f58d84c28807d3,0.090729,0.501584,0.501579,4.081728,1.563380
226fe51bdc969f02f5db00cc84059921f884f24e,0.007668,0.501584,0.501579,4.081728,1.563380
24b6e1edd9866fafbee13cdabc8deaf1bfe8afe8,0.036651,0.501584,0.501579,4.081728,1.563380
c698834dcea424cc3b7cd5999f5a515074c1239e,0.069066,0.501584,0.501579,4.081728,1.563380
acddda53c9cabae390d1f3f0925680aacaa1ca0f,0.044875,0.501584,0.501579,4.081728,1.563380
b1ef35696e927e64170b96c9108f50d923a2525b,0.008742,0.501584,0.501579,4.081728,1.563380
02938a70b18498ebfa934bf3c310de4f583471e7,0.063248,0.501584,0.501579,4.081728,1.563380
81ac899714841c335291aa88f474a4d8164b1e94,0.014214,0.501584,0.501579,4.081728,1.563380
1852ba9f36316337943ecb3408c23450b712d5df,0.065391,0.501584,0.501579,4.081728,1.563380
b356338f741d79970883b4a5606d6ad80b184558,0.040252,0.501584,0.501579,4.081728,1.563380
18de7354f0844e3a5bd0e3089acea8cb67d8d325,0.048121,0.501584,0.501579,4.081728,1.563380
00f1bb70704f7bbb5bdd0160a925db11ef0a4f20,0.022949,0.501584,0.501579,4.081728,1.563380
b15df0d4aa702a82a04dd9dee02f92158058d81e,0.031006,0.501584,0.501579,4.081728,1.563380
e7bab895b753081182b65138d9b60b83bf59f3b5,0.057155,0.501584,0.501579,4.081728,1.563380
e7bab895b753081182b65138d9b60b83bf59f3b5,0.047067,0.501584,0.501579,4.081728,1.563380
089d2f77790592282296d56992c9938f06133a96,0.010063,0.501584,0.501579,4.081728,1.563380
c95703a4b09725a22fd5dc505f1a6cc2f8dcc3da,0.007857,0.501584,0.501579,4.081728,1.563380
f5e0ea009257b38a9512586d3030b6c1fa661a83,0.035652,0.501584,0.501579,4.081728,1.563380
e4f62b1f179f70973aea21b895c7f2d80b784c8b,0.026980,0.501584,0.501579,4.081728,1.563380
4a8c7a789c26a5a94d0f2847137515bf9abf5c64,0.068841,0.501584,0.501579,4.081728,1.563380
37f11953d0209438d09dbf131205c41f7137c44a,0.005639,0.501584,0.501579,4.081728,1.563380
373e641c5264274b157fd5f3f9de7844558a2d34,0.036551,0.501584,0.501579,4.081728,1.563380
a605bb9bbc513544275689cf8b6c3dd14c6d3c39,0.040075,0.501584,0.501579,4.081728,1.563380
75afb5d2fc39f00cb8ecb81c722d092f8d70c0cf,0.167095,0.501584,0.501579,4.081728,1.563380
d0eb09b4b5229328b82f958e69fc64a05b874c36,0.057190,0.501584,0.501579,4.081728,1.563380
1d6566bd59ce50994392958f7ecd75f68baa1ea9,0.019817,0.501584,0.501579,4.081728,1.563380
2fecf6facfd0b552a7c046a82d3f87e1bf57f078,0.025679,0.501584,0.501579,4.081728,1.563380
f5e7cb14df045b09db1d712d9007e30480b7d492,0.020627,0.501584,0.501579,4.081728,1.563380
dcd21f3d6afdabdd84b09d7625545e56952e773f,0.023940,0.501584,0.501579,4.081728,1.563380
7cee54d712519042f0df79c9b545cb1455042ee9,0.025568,0.501584,0.501579,4.081728,1.563380
8e6603030a2a4774500e3c11128d1ca93a3635ba,0.016599,0.501584,0.501579,4.081728,1.563380
89929d8475752955170304d442cf7c423267ec3d,0.015893,0.501584,0.501579,4.081728,1.563380
aaf86bd6a69bdeb18667e994bc91c6e9ab87ff35,0.019888,0.501584,0.501579,4.081728,1.563380
eb660edbf3f749ecf4d4586cb85f23728e41ae46,0.116081,0.501584,0.501579,4.081728,1.563380
8a8ead30096b064ad79d763f0b4ee0b806d2ddc7,0.049997,0.501584,0.501579,4.081728,1.563380
67fed69d1111923af465f3e30c2159d5c0b612d9,0.016790,0.501584,0.501579,4.081728,1.563380
c095dc88705f40cb86d88eeda1ce4aa4d99db3b6,0.018113,0.501584,0.501579,4.081728,1.563380
968ba9bdb3292cb437dab2a5072c8607726949b6,0.063332,0.501584,0.501579,4.081728,1.563380
8621f00f6ff711fe3a4cfe59e6c0accb72d32f97,0.026211,0.501584,0.501579,4.081728,1.563380
a030734829cbf91dd425d6ea25948935cf19684d,0.018697,0.501584,0.501579,4.081728,1.563380
60cadce9d1d5a454cb0fee7a538bd3d59680aef3,0.004797,0.501584,0.501579,4.081728,1.563380
2504cd631da5e1f3263d4d4625d745a051ecfe31,0.053069,0.501584,0.501579,4.081728,1.563380
167e96ed5cac26951fee2e49182943115e0efb52,0.025977,0.501584,0.501579,4.081728,1.563380
f0fe4afd1ee3c19ed13a13f25573f9c173e9e65b,0.031521,0.501584,0.501579,4.081728,1.563380
65d4cc1b72244b74ffbdee39d3d1608171386b98,0.012460,0.501584,0.501579,4.081728,1.563380
24cbf1d1f9b85d2a0999b4956965f4a8b8f15150,0.076291,0.501584,0.501579,4.081728,1.563380
61375792f9f96b9cb3b926068b8ed94476c07e29,0.011233,0.501584,0.501579,4.081728,1.563380
076c822da2de97853a7007f7e52afe539f2a7cab,0.036121,0.501584,0.501579,4.081728,1.563380
0ce8886a649921bcd9dff752c72e7075b21b427a,0.052514,0.501584,0.501579,4.081728,1.563380
a65ff57fe34d90795f3bfedb6a8290f8b060feec,0.043642,0.501584,0.501579,4.081728,1.563380
a9de2848183f5cc7190244f94d68f4cb9d6edf16,0.013685,0.501584,0.501579,4.081728,1.563380
598b007f0bad28ec84b02772d7a3dd6ac598826d,0.044954,0.501584,0.501579,4.081728,1.563380
68aa42b47fb57da4e1eefe0eea45b4456a52db04,0.005478,0.501584,0.501579,4.081728,1.563380
6e904c8ec63041b6c614d1e137f6ad43078c03a3,0.036743,0.501584,0.501579,4.081728,1.563380
9e002382fab54d386947c33968761164f95ad09e,0.109690,0.501584,0.501579,4.081728,1.563380
fe553b755abfa65f49e025dd1fb2c41560eefb96,0.082092,0.501584,0.501579,4.081728,1.563380
a7045285091582834c939042b9f7924277cd0c72,0.036866,0.501584,0.501579,4.081728,1.563380
a6993945daec76743767ecaf99bf16d45feef38c,0.028717,0.501584,0.501579,4.081728,1.563380
2fe50a21a9fd3cca6b2a013249f66d432097ae29,0.063240,0.501584,0.501579,4.081728,1.563380
ee53f51f15d316b5e1c64732f3e9a79fffb9da35,0.051025,0.501584,0.501579,4.081728,1.563380
ab57964f74a09ff3adb7cda4398e25996532b858,0.065257,0.501584,0.501579,4.081728,1.563380
651453e52e6a3d8695ff9728f71fe4a26de6fe56,0.081110,0.501584,0.501579,4.081728,1.563380
429d06493ab39defa5c23ae9c8b0bc148f100ecf,0.022634,0.501584,0.501579,4.081728,1.563380
f7cea2b2c4ef904a7a44041df67f0c55216378a7,0.032376,0.501584,0.501579,4.081728,1.563380
c706386cb23158311541d3a2a3249d4071a4ee14,0.081278,0.501584,0.501579,4.081728,1.563380
54f483aafa9a5ac7358adafcca355c8dc2149ce1,0.028311,0.501584,0.501579,4.081728,1.563380
c1a429e46db05954f92ab74f62716579bd357cb4,0.009647,0.501584,0.501579,4.081728,1.563380
158d61ffd40e2dcd4479eb2361e24face31c9df9,0.019606,0.501584,0.501579,4.081728,1.563380
ff0c6d5d7a4ffed565ce9bf84ad6c2a59c4f5e04,0.032647,0.501584,0.501579,4.081728,1.563380
bdd7d670ce1f300fb0246e12366d2918611891d0,0.016523,0.501584,0.501579,4.081728,1.563380
11006161874ca08b90ea25a28c0a828108ddc7fd,0.064438,0.501584,0.501579,4.081728,1.563380
cf96bba944ca38333d275f32a243e1076286e12c,0.106508,0.501584,0.501579,4.081728,1.563380
52472bc924b50305301ec527f060b06f9e123121,0.006262,0.501584,0.501579,4.081728,1.563380
248a5037f629839886d6d02c36ec6d4e1e39117a,0.013682,0.501584,0.501579,4.081728,1.563380
9033865100a50686ff2d741280f9f37723342427,0.049589,0.501584,0.501579,4.081728,1.563380
87dc30bacf1f9a81dc8f62a698de7e66019349b8,0.009997,0.501584,0.501579,4.081728,1.563380
4f423d6e2897083c306fb1305b0bc0da4bca760e,0.013766,0.501584,0.501579,4.081728,1.563380
2838a1409f35095ba132c7495b268eba22cb7de3,0.006096,0.501584,0.501579,4.081728,1.563380
bf9891683b19e6f522f406e4b99769a022c7f500,0.025686,0.501584,0.501579,4.081728,1.563380
c31d5653b36b6f620b60477a35983d76eab5f4ae,0.032718,0.501584,0.501579,4.081728,1.563380
24281b1e74e2e413b43b1720d13f5d58d32ff7df,0.057970,0.501584,0.501579,4.081728,1.563380
9f3f5bb82586aebd4c42db8dd046ad48096e5f0c,0.054571,0.501584,0.501579,4.081728,1.563380
06701fcfe04b46b94e34628461f7d9c583b03969,0.074339,0.501584,0.501579,4.081728,1.563380
38183c835ff811b4b04e9f6396f848c7e2309b22,0.017292,0.501584,0.501579,4.081728,1.563380
3047cd617d8820ab49b185b44b46cf5910a22411,0.006114,0.501584,0.501579,4.081728,1.563380
1c26cec286372eb7554b685d034a1a94184fa5a1,0.014368,0.501584,0.501579,4.081728,1.563380
cb115118fc8f1be08a3b232a81b9c98faa32b5bf,0.075581,0.501584,0.501579,4.081728,1.563380
c6af5c6e9424d11f129b5cbcfed3c556fffa22b3,0.077826,0.501584,0.501579,4.081728,1.563380
cb9b74199359fc9d590ba49e22364d55f1fd1dc9,0.017824,0.501584,0.501579,4.081728,1.563380
306924b52636137182ecc283ba0c63318a8f83d1,0.023812,0.501584,0.501579,4.081728,1.563380
6cd93335966b21adc21e3a86c71e5327f01bdda4,0.024089,0.501584,0.501579,4.081728,1.563380
70226d05d8545b98fa88a6f0e84f48a60ddb56df,0.029809,0.501584,0.501579,4.081728,1.563380
62893e3ef4eeae49defd3c9126eefbb841c58523,0.031178,0.501584,0.501579,4.081728,1.563380
9dd87ad3dabd651d08bf96a25f87d8b339a9087c,0.049315,0.501584,0.501579,4.081728,1.563380
0e86dfd5b06baf56f3010770d38b921a0e68fd5e,0.025917,0.501584,0.501579,4.081728,1.563380
7cb9a5cca1e4f33712b83d681684102852511383,0.018057,0.501584,0.501579,4.081728,1.563380
0bc8a986d0274696dad221fe4871e71931e64625,0.043874,0.501584,0.501579,4.081728,1.563380
c03c01a50442505110c3cec29ca9865f1e1673ba,0.010632,0.501584,0.501579,4.081728,1.563380
e01f225f8210f037731a53c960369c48e096cd97,0.024583,0.501584,0.501579,4.081728,1.563380
d21d6dde57c999593a536798783efed995f50e9a,0.054733,0.501584,0.501579,4.081728,1.563380
2ca16baa60c1540acb4d2f1ec07bddc9e01dbb60,0.037995,0.501584,0.501579,4.081728,1.563380
c1efa9ab77f39160d73837817a02d42d893145ba,0.048806,0.501584,0.501579,4.081728,1.563380
d3f49368262e3023195650f198709efce2c5ee8c,0.015645,0.501584,0.501579,4.081728,1.563380
29c7181921bee6c0d16f8e2a134b9f938ecb2f55,0.107865,0.501584,0.501579,4.081728,1.563380
e6835a7aace79a64d78c8be4ee226f2ec09156be,0.081662,0.501584,0.501579,4.081728,1.563380
8eee4bc7e1b26c6b5d04970940855e083befc095,0.065973,0.501584,0.501579,4.081728,1.563380
6deaea0e200cc06d5346bef0485d1efb67530eab,0.009530,0.501584,0.501579,4.081728,1.563380
2f275de41d345fe4400c365c580b39bfcd7a04d4,0.033404,0.501584,0.501579,4.081728,1.563380
3f49cee020a91a0be5d0d5602d29b3eefce9d758,0.005318,0.501584,0.501579,4.081728,1.563380
b500e3e11d4526055c92da389027fdd9ce87ba1b,0.024740,0.501584,0.501579,4.081728,1.563380
626f67228616dcbb235ef141b8ee4ec8ae6ec1ed,0.017915,0.501584,0.501579,4.081728,1.563380
9c1c811a46238aa6ae84b83fc8f003a6e112006a,0.040824,0.501584,0.501579,4.081728,1.563380
a38372998b560d184a195bbd10a16c8f20119aa8,0.063736,0.501584,0.501579,4.081728,1.563380
b7ee11b38d6ec1188a981c263a578734a9b45b15,0.090725,0.501584,0.501579,4.081728,1.563380
d71c52929a73b32bb959305c70f5560c6f00de6b,0.034026,0.501584,0.501579,4.081728,1.563380
6b548f96f15ea49186ec7b6fdc7f7e2634ce0740,0.014611,0.501584,0.501579,4.081728,1.563380
9be87187706093e3feff89423e28e40f3cd82f57,0.010972,0.501584,0.501579,4.081728,1.563380
