version,time,accuracy,precision,recall,fscore
f0ab589f1541b1ca4570177d93fd7979613497e3,1.089246,0.932660,0.935737,0.932660,0.932959
ed5e127b2460b94dbf3398d97990cb54f188d360,1.088451,0.932660,0.935737,0.932660,0.932959
622c2d3e6e6c967c0a89195087f7841d4c52ea10,1.089202,0.932660,0.935737,0.932660,0.932959
780f8cb5caf25973c0412295ba683e4bde16a312,1.090594,0.932660,0.935737,0.932660,0.932959
8adc4aa1b436ce0ec8c9fbfc2a8173e2598c1049,1.088597,0.932660,0.935737,0.932660,0.932959
8c439fbe8c340389d7f9d99884180b2e7b21a79f,1.088945,0.932660,0.935737,0.932660,0.932959
741c6388298ab9abbd720c33e44a0f6a8f2e04b7,1.094512,0.932660,0.935737,0.932660,0.932959
baa18eea47ae013c1b34fdea08e3806f0b71d9ea,1.086511,0.932660,0.935737,0.932660,0.932959
1d3bf7341abb6f4309130555bd24d566c85d42bd,1.087639,0.932660,0.935737,0.932660,0.932959
7c3944f59338ffd4a49d9aeb658695001dfa1da9,1.090963,0.932660,0.935737,0.932660,0.932959
2c298d0342eab3b6aa32228966be23bfd7764ecb,1.418449,0.932660,0.935737,0.932660,0.932959
0289da40c1ff00e8dc812c80373f975cfc42f34a,1.232369,0.932660,0.935737,0.932660,0.932959
654bddda54739ce96841d793cb17cc390d9dc51a,1.074698,0.932660,0.935737,0.932660,0.932959
8a391bea9f635c311bfaff956b111b0ebd90908d,1.555214,0.932660,0.935737,0.932660,0.932959
889e2d4024266331a0f34d12ff6c422e9e205f69,1.364131,0.932660,0.935737,0.932660,0.932959
a5d6144587795c48d44002c494a3e9ce4985f6ce,1.406847,0.932660,0.935737,0.932660,0.932959
bc3c3db777cf38328a17525b3951676cd283f6cf,1.280361,0.932660,0.935737,0.932660,0.932959
1d16ec4718f5dfeaca4db0dcff0d60efc071efe8,1.511337,0.932660,0.935737,0.932660,0.932959
299c2751caf9f7b34ab6cbc352b5c6b3357129a9,1.540690,0.932660,0.935737,0.932660,0.932959
253e3870fa329da2e7ed16477abe7ada41033117,1.443821,0.932660,0.935737,0.932660,0.932959
04ca448a4c92600d08522e9292b3a076c56259f9,1.487471,0.932660,0.935737,0.932660,0.932959
b76711727586a51aadc335aad378f4c52873cdb8,1.093806,0.932660,0.935737,0.932660,0.932959
ae8db69b4a9aa987a7d617e9a010446af4f4e747,1.425009,0.932660,0.935737,0.932660,0.932959
e5f71e7f5e0ff789fed7bdea475223b8ff6a5576,1.488835,0.932660,0.935737,0.932660,0.932959
6f6ec7fb00c6bc464203452b2cb5be671885459d,1.110482,0.932660,0.935737,0.932660,0.932959
53390499a178e2767197fa9377aeb514b0d7f32e,1.480421,0.932660,0.935737,0.932660,0.932959
edb344a0619421ed41cc420009789281f80b12cf,1.271409,0.932660,0.935737,0.932660,0.932959
de5bc4a8aa1a1d8443d3ee27f0ba4e2ae0485a84,1.398087,0.932660,0.935737,0.932660,0.932959
34f9367bbf6122b2aca4bce27bbbcb80265ee1d4,1.291953,0.932660,0.935737,0.932660,0.932959
58d2e29a3f8bc3c5baa2ed8b8e05a9674ee3edcd,1.473903,0.932660,0.935737,0.932660,0.932959
886166e050d72fa3f01a48fc889c3a5d451c7592,1.437208,0.932660,0.935737,0.932660,0.932959
c02497896d1f79a74ae9154c14b680f6af8c03c6,1.342671,0.932660,0.935737,0.932660,0.932959
6c3b68d2b77ac7479fca763a81e2eaeba95b1a07,1.457621,0.932660,0.935737,0.932660,0.932959
219fe1045ccef41ce20d9eca3bf1256a9d130748,1.380483,0.932660,0.935737,0.932660,0.932959
95d91c91e56a899aa6775819e20b1e4d4f610d70,1.378199,0.932660,0.935737,0.932660,0.932959
7c35640d087bee91d35c0f5231df9d1e8cbc96f5,1.451359,0.932660,0.935737,0.932660,0.932959
de3a527905ddd2f7aad99069123b0c79b13dee16,1.186041,0.932660,0.935737,0.932660,0.932959
f084cb825e3d7660ec89c2d8b07dad5e2bff9f06,1.356551,0.932660,0.935737,0.932660,0.932959
8192ceaa365833caae987fb12d3e1653b1dfd74d,1.293325,0.932660,0.935737,0.932660,0.932959
77665e3c319a2e8887424a5872f1aac9eb844319,1.355090,0.932660,0.935737,0.932660,0.932959
53bc02a3f375cb5ea234e9ba5e4f9c03ccce7c2b,1.493074,0.932660,0.935737,0.932660,0.932959
cdca3cfdef5e52a375a3cbfe0bfaf9177446667a,1.431292,0.932660,0.935737,0.932660,0.932959
7d574ad3a1ae8c8344121d9539acd2d7c0088ee6,1.532778,0.932660,0.935737,0.932660,0.932959
41d0f1f3f73752bbd9985ba7575d07bb7a22cad2,1.386297,0.932660,0.935737,0.932660,0.932959
7af49dfeedd0382341e414288f881f11a6e756d3,1.405262,0.932660,0.935737,0.932660,0.932959
213a24c782da9909a4078442daf13dff81bc9444,1.400709,0.932660,0.935737,0.932660,0.932959
bc85b78b12e4d8acb54cd2a7d045d69ce1414068,1.453598,0.932660,0.935737,0.932660,0.932959
b4adafe6b22b5a5ffa390d3366c6913bf4df1966,1.430571,0.932660,0.935737,0.932660,0.932959
b4adafe6b22b5a5ffa390d3366c6913bf4df1966,1.444760,0.932660,0.935737,0.932660,0.932959
c6037e7ed1dfc233e862f7da0ff80d2e61aa3cea,1.344690,0.932660,0.935737,0.932660,0.932959
f2e35411faa48829757c683d411ac503e7762d84,1.500412,0.932660,0.935737,0.932660,0.932959
d3a8f85c552d251a9cec9629da67447a3c195dcc,1.362474,0.932660,0.935737,0.932660,0.932959
2249daaea8ea86b3af22e2624eb7667ea639719d,1.369150,0.932660,0.935737,0.932660,0.932959
468b4c15b3e88342847be20a83c4abc7b27473af,1.472073,0.932660,0.935737,0.932660,0.932959
36acda27b5bd755a3efc62064adb99350013c23b,1.436153,0.932660,0.935737,0.932660,0.932959
2f2adccfae52d62ed2aa30f415c202186585b8e1,1.523884,0.932660,0.935737,0.932660,0.932959
22fc441f6d316bf3011cd1d1c9fbd9063b89a3ee,1.488671,0.932660,0.935737,0.932660,0.932959
c55dc89902b104ba867af6e251841f045883624b,1.514134,0.932660,0.935737,0.932660,0.932959
f9b92cb56c62dc93d6e379daade8c52942ad1b25,1.376943,0.932660,0.935737,0.932660,0.932959
550b2285b7ebac5b161d23179430f05975f7db2e,1.440222,0.932660,0.935737,0.932660,0.932959
e2eba1ffbcb129c9b9819f52f6711371ed8b3445,1.498231,0.932660,0.935737,0.932660,0.932959
