init,time,accuracy,precision,recall,fscore
svc,0.404554,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.993832,0.944444,0.962166,0.944444,0.948446
nu_svc,1.542425,0.932660,0.935737,0.932660,0.932959
lin_svc,0.499300,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.613491,0.942761,0.945108,0.942761,0.942691
knn-auto,0.186397,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.099840,0.969697,0.971286,0.969697,0.969738
knn-brute,0.240714,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.217614,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.971428,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.063107,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.031444,0.794613,0.841574,0.794613,0.797305
randfc,0.067264,0.944444,0.946437,0.944444,0.944593
dt_classification,0.062662,0.826599,0.832417,0.826599,0.827944
logreg,0.427641,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.034776,0.936027,0.937742,0.936027,0.936450
passiveac,0.027316,0.936027,0.937742,0.936027,0.936450
