init,time,accuracy,precision,recall,fscore
svc,0.386020,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.834402,0.944444,0.962166,0.944444,0.948446
nu_svc,1.441568,0.932660,0.935737,0.932660,0.932959
lin_svc,0.378618,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.498529,0.942761,0.945108,0.942761,0.942691
knn-auto,0.222436,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.153344,0.969697,0.971286,0.969697,0.969738
knn-brute,0.278991,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.220023,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.633636,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.015911,0.865320,0.869565,0.865320,0.866152
gaussiannb,0.022104,0.794613,0.841574,0.794613,0.797305
randfc,0.072885,0.936027,0.938655,0.936027,0.935791
dt_classification,0.027133,0.819865,0.823472,0.819865,0.819781
logreg,0.403000,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.095543,0.924242,0.927668,0.924242,0.925284
passiveac,0.046228,0.924242,0.927668,0.924242,0.925284
