version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
4c6ad90d2a91d439a46bc7e50828d396f10a7c8c,0.009285,0.400580,0.398501,4.925866,1.826213
6b16e9de61f4487bba84572028a5e5f8dfc28175,0.009515,0.400580,0.398501,4.925866,1.826213
3ddeb0e0e6eec5a55f14f5610493f4dec3583713,0.004766,0.400580,0.398501,4.925866,1.826213
2a830f6b087c183ef67761ab9ef87812ea2b624c,0.014699,0.400580,0.398501,4.925866,1.826213
b9d8fd56a2c3c5a065c76a625716890854dd90ae,0.003385,0.400580,0.398501,4.925866,1.826213
d7475414db9eda7a855268008fc386fa234f1d65,0.034542,0.400580,0.398501,4.925866,1.826213
dd2fdbb18cb1ebe8acadfb3c47bf7d0564a2ad5a,0.039712,0.400580,0.398501,4.925866,1.826213
c296e4961e9621e9225bf053f770e1247628d52f,0.022102,0.400580,0.398501,4.925866,1.826213
e5fb9dd5a4399873b99ee78b43457b93e6c48c64,0.014196,0.400580,0.398501,4.925866,1.826213
9ffd954ea619618df86581d9a9ca2a58ed747da0,0.007644,0.400580,0.398501,4.925866,1.826213
6aefa534e5ba0fa717c2366ce79162ebff0ea6ae,0.016776,0.400580,0.398501,4.925866,1.826213
29e8377e1951fd79956e566011d8fd2cb3712f3f,0.010058,0.400580,0.398501,4.925866,1.826213
5a2eb018af4c098d56a4d6b76d60a5175f16993a,0.011688,0.400580,0.398501,4.925866,1.826213
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,0.036197,0.400580,0.398501,4.925866,1.826213
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,0.023424,0.400580,0.398501,4.925866,1.826213
e5957928d3536dfb4b2771af433854e91594d9fb,0.031810,0.400580,0.398501,4.925866,1.826213
e5957928d3536dfb4b2771af433854e91594d9fb,0.019797,0.400580,0.398501,4.925866,1.826213
f7ca553d007ede31e58b0fd9e332eab8e6cfbd05,0.015684,0.400580,0.398501,4.925866,1.826213
50c0a8d53185cd8108cd083492fb8fd9e780263e,0.015214,0.400580,0.398501,4.925866,1.826213
c41e640dccadbbba833efdd1d7eb0044822dfbae,0.015714,0.400580,0.398501,4.925866,1.826213
ef919992f624f9df649fffc10719660c4ff6a706,0.047706,0.400580,0.398501,4.925866,1.826213
df59b31dc1536cd367e67873c04b4a0ba822494c,0.036527,0.400580,0.398501,4.925866,1.826213
4d7256385f8141b8edeca2cbacf51574e8e1bc00,0.013340,0.400580,0.398501,4.925866,1.826213
