init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.016741,0.501584,0.501579,4.081728,1.563380
elasticnet,0.011913,0.186152,0.184462,6.678706,2.235132
omp,0.051273,0.400580,0.398501,4.925866,1.826213
init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.004083,0.501584,0.501579,4.081728,1.563380
elasticnet,0.002441,0.186152,0.184462,6.678706,2.235132
omp,0.012863,0.400580,0.398501,4.925866,1.826213
