init,time,accuracy,precision,recall,fscore
svc,0.406070,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.126865,0.944444,0.962166,0.944444,0.948446
nu_svc,1.421891,0.932660,0.935737,0.932660,0.932959
lin_svc,0.436642,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.487198,0.942761,0.945108,0.942761,0.942691
knn-auto,0.239491,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.168602,0.969697,0.971286,0.969697,0.969738
knn-brute,0.246521,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.508193,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.722560,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.058004,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.026890,0.794613,0.841574,0.794613,0.797305
logreg,0.438142,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.034195,0.934343,0.936444,0.934343,0.934802
passiveac,0.050997,0.934343,0.936444,0.934343,0.934802
