init,time,accuracy,precision,recall,fscore
svc,0.394184,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.970147,0.944444,0.962166,0.944444,0.948446
nu_svc,1.304779,0.932660,0.935737,0.932660,0.932959
lin_svc,0.429284,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.413949,0.942761,0.945108,0.942761,0.942691
knn-auto,0.200287,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.099811,0.969697,0.971286,0.969697,0.969738
knn-brute,0.244689,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.133806,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.413431,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.046523,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.008638,0.794613,0.841574,0.794613,0.797305
randfc,0.040464,0.936027,0.938840,0.936027,0.935687
dt_classification,0.024330,0.826599,0.832417,0.826599,0.827944
logreg,0.400685,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.071704,0.936027,0.937742,0.936027,0.936450
passiveac,0.073518,0.936027,0.937742,0.936027,0.936450
