init,time,accuracy,precision,recall,fscore
svc,0.394103,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.940542,0.944444,0.962166,0.944444,0.948446
nu_svc,1.151274,0.932660,0.935737,0.932660,0.932959
lin_svc,0.418217,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.478356,0.942761,0.945108,0.942761,0.942691
knn-auto,0.225850,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.162726,0.969697,0.971286,0.969697,0.969738
knn-brute,0.210454,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.226314,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.639561,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.008844,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.097317,0.794613,0.841574,0.794613,0.797305
randfc,0.046352,0.934343,0.936773,0.934343,0.934173
dt_classification,0.028128,0.831650,0.834420,0.831650,0.832124
logreg,0.403283,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.029238,0.936027,0.937742,0.936027,0.936450
passiveac,0.028555,0.936027,0.937742,0.936027,0.936450
init,time,accuracy,precision,recall,fscore
svc,0.370581,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.111153,0.944444,0.962166,0.944444,0.948446
nu_svc,1.284459,0.932660,0.935737,0.932660,0.932959
lin_svc,0.367074,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.466019,0.942761,0.945108,0.942761,0.942691
knn-auto,0.291052,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.133425,0.969697,0.971286,0.969697,0.969738
knn-brute,0.368297,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.256149,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,4.029824,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.083555,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.032743,0.794613,0.841574,0.794613,0.797305
randfc,0.082327,0.934343,0.936773,0.934343,0.934173
dt_classification,0.035820,0.831650,0.834420,0.831650,0.832124
logreg,0.401391,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.031620,0.936027,0.937742,0.936027,0.936450
passiveac,0.034150,0.936027,0.937742,0.936027,0.936450
