init,time,accuracy,precision,recall,fscore
svc,0.398039,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.022550,0.944444,0.962166,0.944444,0.948446
nu_svc,1.389532,0.932660,0.935737,0.932660,0.932959
lin_svc,0.419038,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.413432,0.942761,0.945108,0.942761,0.942691
knn-auto,0.227129,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.158862,0.969697,0.971286,0.969697,0.969738
knn-brute,0.215515,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.224600,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.777316,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.065452,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.059004,0.794613,0.841574,0.794613,0.797305
randfc,0.052598,0.934343,0.936773,0.934343,0.934173
dt_classification,0.027756,0.831650,0.834420,0.831650,0.832124
logreg,0.433951,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.019416,0.936027,0.937742,0.936027,0.936450
passiveac,0.015098,0.936027,0.937742,0.936027,0.936450
