init,time,accuracy,precision,recall,fscore
svc,0.399911,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.150839,0.944444,0.962166,0.944444,0.948446
nu_svc,1.371519,0.932660,0.935737,0.932660,0.932959
lin_svc,0.337746,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.356031,0.942761,0.945108,0.942761,0.942691
knn-auto,0.174971,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.099869,0.969697,0.971286,0.969697,0.969738
knn-brute,0.126707,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.139504,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,2.990030,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.108504,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.023258,0.794613,0.841574,0.794613,0.797305
randfc,0.036608,0.932660,0.934712,0.932660,0.932665
dt_classification,0.015458,0.819865,0.818763,0.819865,0.817103
logreg,0.426719,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.083122,0.936027,0.937742,0.936027,0.936450
passiveac,0.104387,0.936027,0.937742,0.936027,0.936450
