init,time,accuracy,precision,recall,fscore
svc,0.442805,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.178219,0.944444,0.962166,0.944444,0.948446
nu_svc,1.441846,0.932660,0.935737,0.932660,0.932959
lin_svc,0.423092,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.500259,0.942761,0.945108,0.942761,0.942691
knn-auto,0.243847,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.156635,0.969697,0.971286,0.969697,0.969738
knn-brute,0.081310,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.284099,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.860760,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.055107,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.037677,0.794613,0.841574,0.794613,0.797305
randfc,0.038783,0.934343,0.936773,0.934343,0.934173
dt_classification,0.020720,0.831650,0.834420,0.831650,0.832124
logreg,0.374794,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.089453,0.936027,0.937742,0.936027,0.936450
passiveac,0.031750,0.936027,0.937742,0.936027,0.936450
