version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
f0ab589f1541b1ca4570177d93fd7979613497e3,0.007043,0.400580,0.398501,4.925866,1.826213
ed5e127b2460b94dbf3398d97990cb54f188d360,0.004777,0.400580,0.398501,4.925866,1.826213
622c2d3e6e6c967c0a89195087f7841d4c52ea10,0.004766,0.400580,0.398501,4.925866,1.826213
780f8cb5caf25973c0412295ba683e4bde16a312,0.004846,0.400580,0.398501,4.925866,1.826213
8adc4aa1b436ce0ec8c9fbfc2a8173e2598c1049,0.004722,0.400580,0.398501,4.925866,1.826213
8c439fbe8c340389d7f9d99884180b2e7b21a79f,0.005083,0.400580,0.398501,4.925866,1.826213
741c6388298ab9abbd720c33e44a0f6a8f2e04b7,0.011096,0.400580,0.398501,4.925866,1.826213
baa18eea47ae013c1b34fdea08e3806f0b71d9ea,0.004720,0.400580,0.398501,4.925866,1.826213
1d3bf7341abb6f4309130555bd24d566c85d42bd,0.004457,0.400580,0.398501,4.925866,1.826213
7c3944f59338ffd4a49d9aeb658695001dfa1da9,0.004722,0.400580,0.398501,4.925866,1.826213
2c298d0342eab3b6aa32228966be23bfd7764ecb,0.027777,0.400580,0.398501,4.925866,1.826213
0289da40c1ff00e8dc812c80373f975cfc42f34a,0.029508,0.400580,0.398501,4.925866,1.826213
654bddda54739ce96841d793cb17cc390d9dc51a,0.008767,0.400580,0.398501,4.925866,1.826213
8a391bea9f635c311bfaff956b111b0ebd90908d,0.022118,0.400580,0.398501,4.925866,1.826213
889e2d4024266331a0f34d12ff6c422e9e205f69,0.038847,0.400580,0.398501,4.925866,1.826213
a5d6144587795c48d44002c494a3e9ce4985f6ce,0.021526,0.400580,0.398501,4.925866,1.826213
bc3c3db777cf38328a17525b3951676cd283f6cf,0.021457,0.400580,0.398501,4.925866,1.826213
1d16ec4718f5dfeaca4db0dcff0d60efc071efe8,0.031133,0.400580,0.398501,4.925866,1.826213
299c2751caf9f7b34ab6cbc352b5c6b3357129a9,0.014899,0.400580,0.398501,4.925866,1.826213
253e3870fa329da2e7ed16477abe7ada41033117,0.049481,0.400580,0.398501,4.925866,1.826213
