version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
1c7168d3982af969400c59acc44b97b536320137,0.003948,0.186152,0.184462,6.678706,2.235132
5a58e56826fc0662ef6dad0f3c52451121ecc39e,0.004026,0.186152,0.184462,6.678706,2.235132
5d3bb933e047eccfa81543501dd9d7f9923dc6f2,0.008105,0.186152,0.184462,6.678706,2.235132
3fbd3b9ade93ddc049c9ffc0394b2ed4acb4bac5,0.008273,0.186152,0.184462,6.678706,2.235132
861ac1371355101917781a001a59f2b7625839d2,0.022304,0.186152,0.184462,6.678706,2.235132
744d161d371b24f6bfab83f6913f9ab14a1ee7ca,0.029359,0.186152,0.184462,6.678706,2.235132
7fe71c18ab3d542a396c9fb33a6ced81b3cc0ca9,0.031817,0.186152,0.184462,6.678706,2.235132
bde22705b5d1efff20a6de44718c65aeedad8ac3,0.033522,0.186152,0.184462,6.678706,2.235132
3891af8d99b290894861b61b0d985faa03053174,0.021427,0.186152,0.184462,6.678706,2.235132
3c8210f752f256e098f4017955a1e2232f425618,0.016337,0.186152,0.184462,6.678706,2.235132
ee071e00b2f66022d11f5d78640ff9bd8ec97c2d,0.058666,0.186152,0.184462,6.678706,2.235132
cb4c935834ad16672de37373eca08751a4bb9630,0.013593,0.186152,0.184462,6.678706,2.235132
b52bae49b1c74d9c4f09a21963c63e980c356fb3,0.010512,0.186152,0.184462,6.678706,2.235132
b52bae49b1c74d9c4f09a21963c63e980c356fb3,0.004491,0.186152,0.184462,6.678706,2.235132
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,0.070521,0.186152,0.184462,6.678706,2.235132
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,0.017413,0.186152,0.184462,6.678706,2.235132
f7254854279c008b68689d93cc38791ecc8e4b30,0.026846,0.186152,0.184462,6.678706,2.235132
1f48814799a52be31c54399be0c9a9c31c7632b2,0.013796,0.186152,0.184462,6.678706,2.235132
3c988d5d1c039343e5a2a1d419b88c62b638b66f,0.016756,0.186152,0.184462,6.678706,2.235132
290e0ea6f29fd23fc4f58beff9735c9f9101f88a,0.024623,0.186152,0.184462,6.678706,2.235132
7ad90f5a3385d6ee2eafc5bb58684d836a2b87bb,0.041537,0.186152,0.184462,6.678706,2.235132
d439dc4d9e8267dbcf640cbe4be94e818586deed,0.023503,0.186152,0.184462,6.678706,2.235132
c45075123a9a35a8e68abe22f0fed21d6f0630db,0.018291,0.186152,0.184462,6.678706,2.235132
4d0ba3ca586b299c8b83a8112ac849270780db1f,0.025107,0.186152,0.184462,6.678706,2.235132
ec8fbefcb9bdc1abe8130ffa2fb5936836024e23,0.043384,0.186152,0.184462,6.678706,2.235132
c9888a6f8d226123c03da4f934b4a1b9b8c132cf,0.012449,0.186152,0.184462,6.678706,2.235132
7d4755e31755280fa62639d7f603b8a97731174f,0.018902,0.186152,0.184462,6.678706,2.235132
405c71780f6d22c02189e0672ba8c306a166b4b6,0.031569,0.186152,0.184462,6.678706,2.235132
be21b6a5b0ec854c7e4778ca8b93c1813913f283,0.087171,0.186152,0.184462,6.678706,2.235132
bc02bd524373232718bb2690b844dd0cd6439c4b,0.025824,0.186152,0.184462,6.678706,2.235132
317281bf22d66c04c4723268f1b0a1b18c24fc1c,0.038377,0.186152,0.184462,6.678706,2.235132
f6d605ff96da6a21c22912b832881be401e19cec,0.042478,0.186152,0.184462,6.678706,2.235132
b6a5ed2aab10a7f1e8ffe6463b027a74e4713791,0.025404,0.186152,0.184462,6.678706,2.235132
ebf8d3ae2d92698aa22db3dbd0a3845626a468ae,0.011553,0.186152,0.184462,6.678706,2.235132
7c69c552663ec29de37d82acdfcd911c040d14b8,0.018245,0.186152,0.184462,6.678706,2.235132
65aee0c46f1fdc0a32b4e82161dbfd8e1e197140,0.013675,0.186152,0.184462,6.678706,2.235132
3697d755c4f30ac9bb52e8fc92a9dcc268c54db0,0.026901,0.186152,0.184462,6.678706,2.235132
ee0fd9aa963c8c118785304b5ac59c85e3f60fcc,0.032184,0.186152,0.184462,6.678706,2.235132
8e0f337221cf0af4cc74d5470443198d03fdd716,0.010473,0.186152,0.184462,6.678706,2.235132
1eb9bed151a305f9c90bb5aa6dfb44add9b1657e,0.010781,0.186152,0.184462,6.678706,2.235132
888a1848ca1b4b7a6932ea0f79db7660112b8fd4,0.011059,0.186152,0.184462,6.678706,2.235132
08b72539228cec5dd31a22600eaeb20590dff042,0.015279,0.186152,0.184462,6.678706,2.235132
0cb93b099698d0f5f64e36acbd3bb43d977754bb,0.014990,0.186152,0.184462,6.678706,2.235132
7a2e2d853682a2c11ae930e8a3a3e74dbb670d7b,0.014676,0.186152,0.184462,6.678706,2.235132
718a7df4c50d12f8351763784ffb50389757b4c0,0.017004,0.186152,0.184462,6.678706,2.235132
b18f2951e4be3ce293a9d0bb61d4ca3be19496ca,0.032496,0.186152,0.184462,6.678706,2.235132
bad3dd6b93790a8aeaa13894ffed50a6294a36f5,0.026456,0.186152,0.184462,6.678706,2.235132
4bcfedb8139bc23e03afe15edb60c9f1444ca403,0.064032,0.186152,0.184462,6.678706,2.235132
95d4e23e0b0d5e4f81b35929bbe0e60dab61150f,0.023213,0.186152,0.184462,6.678706,2.235132
62633f701b80c03bc09acdb3110070ef04f82824,0.113240,0.186152,0.184462,6.678706,2.235132
5db2adf93ce1625bc112767c44c0e2385e91524a,0.029251,0.186152,0.184462,6.678706,2.235132
6a88fb6b24e91e3a948c61322ff3d5ab0d675c84,0.046996,0.186152,0.184462,6.678706,2.235132
8b78293105b2d4031ed5a509b1d4f453fbeefd34,0.008983,0.186152,0.184462,6.678706,2.235132
f634bc2da07162123e74c77da6af3f1953719f53,0.030499,0.186152,0.184462,6.678706,2.235132
7b3da77ca082e0871ae16830b85be1cf37f478c5,0.022036,0.186152,0.184462,6.678706,2.235132
52a6acc15ce4952d602d053f194e0f316bfd3df8,0.014050,0.186152,0.184462,6.678706,2.235132
3bfbe79fa0806785604de1995ab5118e91957168,0.059884,0.186152,0.184462,6.678706,2.235132
52d0c89ee569a20b153a153bcf7d9cefe5498bef,0.060241,0.186152,0.184462,6.678706,2.235132
fffa98ad1f2636ca734a2901193685449521cc6a,0.013707,0.186152,0.184462,6.678706,2.235132
eea5ba3d7f801a9c65efb648bb5c0b03ed45571a,0.016763,0.186152,0.184462,6.678706,2.235132
c657d77c3c9831044a0cc8d1254043abcd7d1616,0.013869,0.186152,0.184462,6.678706,2.235132
011dcd2c042b3c048af591e08be009c4dbeaa5c4,0.011591,0.186152,0.184462,6.678706,2.235132
ef4faf69ca9d2156b4031cd9f2c8193c319136b8,0.004901,0.186152,0.184462,6.678706,2.235132
7f820269b8c4c1aa80795b709a7940c053835f17,0.034268,0.186152,0.184462,6.678706,2.235132
34c8399be19082d5edfb418ab605c0c644036d8b,0.020419,0.186152,0.184462,6.678706,2.235132
d62e3168824bdf04958a610655b44d87abef7867,0.021852,0.186152,0.184462,6.678706,2.235132
6df1fe27c103f3bb735380a0dbb116c6c85fab00,0.012910,0.186152,0.184462,6.678706,2.235132
a5860a1df21228989bbd8b5d601c18fc12e6550a,0.013599,0.186152,0.184462,6.678706,2.235132
b1a1aa8395896a640eb0d5e948943095db1d6027,0.044516,0.186152,0.184462,6.678706,2.235132
7745319e337213fa9c419b280697e0fbfe9375c3,0.015630,0.186152,0.184462,6.678706,2.235132
b4e746bb5cce8dbce87c1de7b09d5c9f56a9233f,0.036820,0.186152,0.184462,6.678706,2.235132
92068ef7de92752ab14a1e601e021cda4a51149d,0.081605,0.186152,0.184462,6.678706,2.235132
b066e37462bb7b4610350dccc3194dc278b8b885,0.027783,0.186152,0.184462,6.678706,2.235132
b7acd76b5057a5cb439d55f4fd44ca0dbcb2af75,0.022248,0.186152,0.184462,6.678706,2.235132
ca0c84c9d741d3a7183a5d9a519feecbb15a191a,0.010598,0.186152,0.184462,6.678706,2.235132
17eb0b697a8e479bf0de8fb2d95e1f4a8eab4bab,0.014113,0.186152,0.184462,6.678706,2.235132
