version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
0b7c79b52d280f145a063b61bcd6a928e5817f91,0.027801,0.186152,0.184462,6.678706,2.235132
98f29cc81d79b132818cba8d0d9edbb8c89e8275,0.009588,0.186152,0.184462,6.678706,2.235132
6b405803df521565e4b9a1b72a08d4cfc622287f,0.027484,0.186152,0.184462,6.678706,2.235132
04c7597ada304f15b008afb44b751d9d697b784e,0.016092,0.186152,0.184462,6.678706,2.235132
55af57d0969afe4f1d3eca1bb860f59805b9ac84,0.054755,0.186152,0.184462,6.678706,2.235132
a2cb257f4e4782cb435b02e7616b2e4237c28262,0.048326,0.186152,0.184462,6.678706,2.235132
0f703796fd6c96fb0333c9453ed200bfe497fca5,0.022729,0.186152,0.184462,6.678706,2.235132
2a692665fbfc59c84cbf0688247a70e0fbd9cf98,0.040678,0.186152,0.184462,6.678706,2.235132
1c6c36bff9a3428f0c3f9903c5adb46d44b47601,0.106546,0.186152,0.184462,6.678706,2.235132
bac878f22e05db736e794e0004c13614026e94e9,0.012103,0.186152,0.184462,6.678706,2.235132
bac878f22e05db736e794e0004c13614026e94e9,0.045663,0.186152,0.184462,6.678706,2.235132
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.070375,0.186152,0.184462,6.678706,2.235132
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.045789,0.186152,0.184462,6.678706,2.235132
41ae4c96acb9c8fdded043a8c02bf26e1090aaf1,0.037573,0.186152,0.184462,6.678706,2.235132
ffd1e9aaa921bd01f6aa23d3e29711fddc96b753,0.041524,0.186152,0.184462,6.678706,2.235132
cdebc18b223384447c36dc3a51e05cd9104819c1,0.056754,0.186152,0.184462,6.678706,2.235132
bc6ad64788fadb7119068e402f1d681be949771e,0.046652,0.186152,0.184462,6.678706,2.235132
82502e5b54b7ddd701bb3869dfde7698fbe19009,0.005163,0.186152,0.184462,6.678706,2.235132
260bdb9d9e76f98262ccc38499b91f5d5bf24f02,0.037872,0.186152,0.184462,6.678706,2.235132
63f830ba62446a8a4a7c239e3dd3414b42e5fee1,0.036762,0.186152,0.184462,6.678706,2.235132
0ccdc3a912a3fd128185d05a12c28c77faa504f7,0.034594,0.186152,0.184462,6.678706,2.235132
921deade5111c8351b91bf0a0b8936263c6ea265,0.035285,0.186152,0.184462,6.678706,2.235132
d4f66a0f234776350e36cfd5c172751d2de4d173,0.021350,0.186152,0.184462,6.678706,2.235132
7013e243ffeddc5df35ad244f399a1d6b838c9f2,0.040758,0.186152,0.184462,6.678706,2.235132
a64ec511b21f49dae3ff2ae09a4cc45785c70a74,0.032425,0.186152,0.184462,6.678706,2.235132
d6e7e51168ef2087618f1bd018623dc5be79b2f5,0.022041,0.186152,0.184462,6.678706,2.235132
0b20feb5b8945c62b3546aa4ae18f63b7eae2193,0.014615,0.186152,0.184462,6.678706,2.235132
70011287cc258777ee70c2447b5097d13b92d867,0.078644,0.186152,0.184462,6.678706,2.235132
e81f2d5ec29fa5ff940e654e3b207f62c47c7f66,0.017370,0.186152,0.184462,6.678706,2.235132
9d5d2da1ff9646a1c07c7d8f4dbd60b8a279702d,0.074134,0.186152,0.184462,6.678706,2.235132
7fc52ffdb4507c22a6b316c029d2674a9f4f4cd3,0.017198,0.186152,0.184462,6.678706,2.235132
b83e74dfc44076c1e7aecb7e3782918e6cbffd32,0.063952,0.186152,0.184462,6.678706,2.235132
f309023d7f612740802f90f0c6d1bc6785aa5dcc,0.033728,0.186152,0.184462,6.678706,2.235132
c77255f677ccf81c53c9e676c9a183fd174020e9,0.027460,0.186152,0.184462,6.678706,2.235132
5847006f11971ad07484612f96b64dd29e619728,0.068112,0.186152,0.184462,6.678706,2.235132
67d3bb23400c67df4544cf7e69dd39d3578cb365,0.057542,0.186152,0.184462,6.678706,2.235132
65460d79a715c1f3b8c65067c01e2a2ac4e7ff94,0.049224,0.186152,0.184462,6.678706,2.235132
d32d7ed4ed4ece6b070f418de1f4c6e58facb38b,0.025772,0.186152,0.184462,6.678706,2.235132
93295772b7d1f29e1d8c94bfaefaf1830c9e91cb,0.030000,0.186152,0.184462,6.678706,2.235132
b3a9da908d24e3920eb343f60236d9716a4c31a8,0.029649,0.186152,0.184462,6.678706,2.235132
8f71e46b1d0bd46b5cb192ed7ed2fbc65a7d5975,0.058545,0.186152,0.184462,6.678706,2.235132
1bceee0e1251804399fe6b5dd89252a8903889dd,0.074225,0.186152,0.184462,6.678706,2.235132
