version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
0b7c79b52d280f145a063b61bcd6a928e5817f91,0.020787,0.400580,0.398501,4.925866,1.826213
98f29cc81d79b132818cba8d0d9edbb8c89e8275,0.008932,0.400580,0.398501,4.925866,1.826213
6b405803df521565e4b9a1b72a08d4cfc622287f,0.017422,0.400580,0.398501,4.925866,1.826213
04c7597ada304f15b008afb44b751d9d697b784e,0.086578,0.400580,0.398501,4.925866,1.826213
55af57d0969afe4f1d3eca1bb860f59805b9ac84,0.005140,0.400580,0.398501,4.925866,1.826213
a2cb257f4e4782cb435b02e7616b2e4237c28262,0.025347,0.400580,0.398501,4.925866,1.826213
0f703796fd6c96fb0333c9453ed200bfe497fca5,0.034410,0.400580,0.398501,4.925866,1.826213
2a692665fbfc59c84cbf0688247a70e0fbd9cf98,0.034434,0.400580,0.398501,4.925866,1.826213
1c6c36bff9a3428f0c3f9903c5adb46d44b47601,0.060564,0.400580,0.398501,4.925866,1.826213
bac878f22e05db736e794e0004c13614026e94e9,0.014818,0.400580,0.398501,4.925866,1.826213
bac878f22e05db736e794e0004c13614026e94e9,0.014491,0.400580,0.398501,4.925866,1.826213
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.031340,0.400580,0.398501,4.925866,1.826213
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.037735,0.400580,0.398501,4.925866,1.826213
41ae4c96acb9c8fdded043a8c02bf26e1090aaf1,0.008731,0.400580,0.398501,4.925866,1.826213
ffd1e9aaa921bd01f6aa23d3e29711fddc96b753,0.019043,0.400580,0.398501,4.925866,1.826213
cdebc18b223384447c36dc3a51e05cd9104819c1,0.044962,0.400580,0.398501,4.925866,1.826213
bc6ad64788fadb7119068e402f1d681be949771e,0.011686,0.400580,0.398501,4.925866,1.826213
82502e5b54b7ddd701bb3869dfde7698fbe19009,0.011419,0.400580,0.398501,4.925866,1.826213
260bdb9d9e76f98262ccc38499b91f5d5bf24f02,0.008618,0.400580,0.398501,4.925866,1.826213
63f830ba62446a8a4a7c239e3dd3414b42e5fee1,0.024512,0.400580,0.398501,4.925866,1.826213
0ccdc3a912a3fd128185d05a12c28c77faa504f7,0.023925,0.400580,0.398501,4.925866,1.826213
921deade5111c8351b91bf0a0b8936263c6ea265,0.024300,0.400580,0.398501,4.925866,1.826213
d4f66a0f234776350e36cfd5c172751d2de4d173,0.012236,0.400580,0.398501,4.925866,1.826213
7013e243ffeddc5df35ad244f399a1d6b838c9f2,0.035240,0.400580,0.398501,4.925866,1.826213
a64ec511b21f49dae3ff2ae09a4cc45785c70a74,0.025489,0.400580,0.398501,4.925866,1.826213
d6e7e51168ef2087618f1bd018623dc5be79b2f5,0.012005,0.400580,0.398501,4.925866,1.826213
0b20feb5b8945c62b3546aa4ae18f63b7eae2193,0.008448,0.400580,0.398501,4.925866,1.826213
70011287cc258777ee70c2447b5097d13b92d867,0.034821,0.400580,0.398501,4.925866,1.826213
e81f2d5ec29fa5ff940e654e3b207f62c47c7f66,0.005075,0.400580,0.398501,4.925866,1.826213
9d5d2da1ff9646a1c07c7d8f4dbd60b8a279702d,0.018972,0.400580,0.398501,4.925866,1.826213
7fc52ffdb4507c22a6b316c029d2674a9f4f4cd3,0.014597,0.400580,0.398501,4.925866,1.826213
b83e74dfc44076c1e7aecb7e3782918e6cbffd32,0.069560,0.400580,0.398501,4.925866,1.826213
f309023d7f612740802f90f0c6d1bc6785aa5dcc,0.023945,0.400580,0.398501,4.925866,1.826213
c77255f677ccf81c53c9e676c9a183fd174020e9,0.030534,0.400580,0.398501,4.925866,1.826213
5847006f11971ad07484612f96b64dd29e619728,0.008998,0.400580,0.398501,4.925866,1.826213
