version,time,inertia,homo,compl,v-meas,ARI,silhouette
c73c9a1c8b1e079a53df0f756ecff77af5b74aac,2.678622,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b289d37e6472b78b7727f9417785cc56bf5d8938,2.210223,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ec7cad314b820e093d6a4f520fa061447f2aaae2,2.504698,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
e33b3b8593344813d0675291d9d07a33cfde0b77,2.040512,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ec05d9866f6fe1e9542373ddd07bd8e3d04295f4,3.316905,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
1fe371ea40ea3c4bd77b584fcd243c215f5222ee,2.702390,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
75a586642380d645733a2354749dbea1aeb32423,2.639508,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
bd0f2d5619d391c17500498ba70d51c4de78ccc4,3.934151,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
bd0f2d5619d391c17500498ba70d51c4de78ccc4,2.655815,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
178d0b6efdb0e357859070e3b7889ca008e14437,2.969281,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
178d0b6efdb0e357859070e3b7889ca008e14437,2.365471,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
48e8cd6c71a3f9f14697657c00d6fa360368082e,2.831457,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
cddf9a49f56dbdf98c5d379430e33681720a5427,2.846941,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
76ef30b054d675b8d1398c6486cb15e64a9f604d,3.005719,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f5d9b5ba06f1bfec0e2955713dd273655c177afe,4.209593,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3acda366d86a119edfcebe623da18d59948adb17,3.272509,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5b55f57f25bdc5fc83561357c736858c53b29e46,3.726030,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
4f98ce2ec83b1d32ff0ee46b39c0eeb79af313d5,4.255245,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
96895ebd39974dbc106aab70153a3377e3bc6c92,1.563525,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ab1a784f0b63c422b42e415358751ba67f2a51d1,2.319415,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
4ecc59f1403265597aeb286a950978f23f2c1aeb,2.255203,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5ea6b3ac954faee33a21133385005dc5b4906156,3.755486,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
e633f252331792ae25bb048a90ad899f79cbdca6,2.536913,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
e4561b22fdbefb4e9be6530a32e81680dcefe655,3.892302,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
108e00923bfe9e65122871fab7c6b0dd5c4996ab,3.297854,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5358be563a7536a00eee73ed889a71347d8c53eb,3.899299,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
1775095e18141a9686fe3031698304677a91f598,2.780975,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
2d12952d2adf8b46f88619ac75b5cf0ad5ad767c,2.693814,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
d7098332475b480078ffd461618fe2e752479432,2.265389,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
cf8201249c37880d92719301a14d068be1c0339b,3.385526,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
08b290255da0a39761bd19ba6246b6fa77699d1c,2.531480,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3b8dc3dc72f0752e4efc8f5acdc777876fe7420b,3.208450,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
e7e49a6c8673cc6e7f8c686497f78e9890903144,3.278270,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
4bd4e9a466aa74a410641a1258410d83656f28eb,2.051271,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3729143bd07737cf0d872cc087b0d1593b543f18,2.318363,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5be7cc2063734a2e951b4f950da45b8a2cc61c68,2.769798,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
