init,time,accuracy,precision,recall,fscore
svc,0.343809,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.899746,0.944444,0.962166,0.944444,0.948446
nu_svc,1.343976,0.932660,0.935737,0.932660,0.932959
lin_svc,0.448997,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.431907,0.942761,0.945108,0.942761,0.942691
knn-auto,0.259669,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.165622,0.969697,0.971286,0.969697,0.969738
knn-brute,0.174751,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.226540,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.223396,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.026702,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.010337,0.794613,0.841574,0.794613,0.797305
randfc,0.046860,0.934343,0.936773,0.934343,0.934173
dt_classification,0.029203,0.831650,0.834420,0.831650,0.832124
logreg,0.409168,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.016033,0.936027,0.937742,0.936027,0.936450
passiveac,0.015937,0.936027,0.937742,0.936027,0.936450
