version,time,inertia,homo,compl,v-meas,ARI,silhouette
1c7168d3982af969400c59acc44b97b536320137,0.720619,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5a58e56826fc0662ef6dad0f3c52451121ecc39e,0.801400,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5d3bb933e047eccfa81543501dd9d7f9923dc6f2,0.679287,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3fbd3b9ade93ddc049c9ffc0394b2ed4acb4bac5,0.668007,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
861ac1371355101917781a001a59f2b7625839d2,0.804520,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
744d161d371b24f6bfab83f6913f9ab14a1ee7ca,2.827763,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7fe71c18ab3d542a396c9fb33a6ced81b3cc0ca9,2.345924,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
bde22705b5d1efff20a6de44718c65aeedad8ac3,2.284649,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3891af8d99b290894861b61b0d985faa03053174,2.924795,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3c8210f752f256e098f4017955a1e2232f425618,2.626548,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ee071e00b2f66022d11f5d78640ff9bd8ec97c2d,3.337588,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
cb4c935834ad16672de37373eca08751a4bb9630,3.500817,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b52bae49b1c74d9c4f09a21963c63e980c356fb3,3.584798,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b52bae49b1c74d9c4f09a21963c63e980c356fb3,2.417122,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,2.906913,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,1.932261,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f7254854279c008b68689d93cc38791ecc8e4b30,3.763901,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
1f48814799a52be31c54399be0c9a9c31c7632b2,3.483701,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
3c988d5d1c039343e5a2a1d419b88c62b638b66f,2.304823,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
290e0ea6f29fd23fc4f58beff9735c9f9101f88a,2.177139,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7ad90f5a3385d6ee2eafc5bb58684d836a2b87bb,2.643203,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
d439dc4d9e8267dbcf640cbe4be94e818586deed,4.114813,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
c45075123a9a35a8e68abe22f0fed21d6f0630db,2.226668,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
4d0ba3ca586b299c8b83a8112ac849270780db1f,3.132604,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ec8fbefcb9bdc1abe8130ffa2fb5936836024e23,2.775207,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
c9888a6f8d226123c03da4f934b4a1b9b8c132cf,2.018910,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7d4755e31755280fa62639d7f603b8a97731174f,2.864274,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
