init,time,accuracy,precision,recall,fscore
svc,0.396688,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.095570,0.944444,0.962166,0.944444,0.948446
nu_svc,1.398666,0.932660,0.935737,0.932660,0.932959
lin_svc,0.465218,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.502731,0.942761,0.945108,0.942761,0.942691
knn-auto,0.164858,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.144748,0.969697,0.971286,0.969697,0.969738
knn-brute,0.176408,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.476978,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.241831,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.032605,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.025964,0.794613,0.841574,0.794613,0.797305
logreg,0.431116,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.068564,0.934343,0.936444,0.934343,0.934802
passiveac,0.065257,0.934343,0.936444,0.934343,0.934802
