init,time,accuracy,precision,recall,fscore
svc,0.403612,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.129973,0.944444,0.962166,0.944444,0.948446
nu_svc,1.530841,0.932660,0.935737,0.932660,0.932959
lin_svc,0.414483,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.579131,0.942761,0.945108,0.942761,0.942691
knn-auto,0.249654,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.173811,0.969697,0.971286,0.969697,0.969738
knn-brute,0.341483,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.215750,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.358101,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.047108,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.045259,0.794613,0.841574,0.794613,0.797305
logreg,0.483477,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.122172,0.934343,0.936444,0.934343,0.934802
passiveac,0.119837,0.934343,0.936444,0.934343,0.934802
