version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
4352d2380c756f8b06e8b24213686a5104c4af2a,0.016034,0.501584,0.501579,4.081728,1.563380
00a4397a28889055b0fbb4f08f812a5f87679e85,0.116293,0.501584,0.501579,4.081728,1.563380
7e0aff440890f24360d0501ef7abcce74d8f3cee,0.021770,0.501584,0.501579,4.081728,1.563380
ec08281f75cbfb220284a179f843f8e1fa6213fc,0.006461,0.501584,0.501579,4.081728,1.563380
ed8bc979d6ed74cfc3ba49e4f585c6d75dc63c53,0.009172,0.501584,0.501579,4.081728,1.563380
057bc275724fe4d2701132ca662fbb5cb1660d70,0.037083,0.501584,0.501579,4.081728,1.563380
e937f4e53d2dbecae690c0ca15fd6b7fa87ce328,0.027164,0.501584,0.501579,4.081728,1.563380
481f7fe6d1a03ad04bbf22a09b74df708149258e,0.055459,0.501584,0.501579,4.081728,1.563380
638d590b661c14dba7ce67d90a2a0e4b29895fd6,0.029142,0.501584,0.501579,4.081728,1.563380
638d590b661c14dba7ce67d90a2a0e4b29895fd6,0.025946,0.501584,0.501579,4.081728,1.563380
017de2e125cd06be9244ec88d487b72c938b1975,0.019590,0.501584,0.501579,4.081728,1.563380
017de2e125cd06be9244ec88d487b72c938b1975,0.013914,0.501584,0.501579,4.081728,1.563380
75a34a2274edf308bb6b08f817c29e3f267c5d9d,0.005710,0.501584,0.501579,4.081728,1.563380
22eda02b6483ce5265b5da70bb6351cd6926bd70,0.005773,0.501584,0.501579,4.081728,1.563380
a8ee6f9cb0adfd7c7d6287a8a1142b7a35a0cfe8,0.005820,0.501584,0.501579,4.081728,1.563380
b36dcf4f4376494b00923801a9d5a3b445b745b6,0.005711,0.501584,0.501579,4.081728,1.563380
795576f49705bde9bb762f4ac71e9b81fdd9da73,0.109975,0.501584,0.501579,4.081728,1.563380
eb54dc34f49319561ac5bcfeb66fe616696aa3cd,0.030192,0.501584,0.501579,4.081728,1.563380
4109e34ed82a78b27f5d5ac6b2e695dc041172b9,0.004577,0.501584,0.501579,4.081728,1.563380
48a52312c17ba21fe1617e4b90565f3c6ecb23d5,0.006023,0.501584,0.501579,4.081728,1.563380
732003ef0050816d7d006433ba13b96d57c72473,0.014383,0.501584,0.501579,4.081728,1.563380
1b42853ad7d01c10a25cc9fb5caff06b6f11098c,0.011595,0.501584,0.501579,4.081728,1.563380
73591a16471d0a9203a0c4e7c56f7606b827f4ba,0.005669,0.501584,0.501579,4.081728,1.563380
54897c97c8cbae0ccfacd5b84627195be01ee252,0.004620,0.501584,0.501579,4.081728,1.563380
108271f2a5d3daf3f6adedcbe6ad84b578190431,0.066779,0.501584,0.501579,4.081728,1.563380
cf397fb26f3365357d912e5fc478610b7d2de403,0.012894,0.501584,0.501579,4.081728,1.563380
0e9e5790a855f6160a3833ffa049e30c21e60a53,0.075235,0.501584,0.501579,4.081728,1.563380
1e61f4dc8147c064af416d61255cc0e12bf44499,0.086038,0.501584,0.501579,4.081728,1.563380
912ea55586d0d4607716cb326bc7666389443514,0.061089,0.501584,0.501579,4.081728,1.563380
b8b78d5f859e14252eaaf4b61fa4cce195201e33,0.018018,0.501584,0.501579,4.081728,1.563380
e2f03147e745b98d3a581b4816830bee08cb1737,0.014589,0.501584,0.501579,4.081728,1.563380
965a742625a431abcde27dd11315452400e5c40b,0.005952,0.501584,0.501579,4.081728,1.563380
6ff6b340e711f16bfd8473f4d985cd555a5957b6,0.005826,0.501584,0.501579,4.081728,1.563380
8daa93a2c7e54e2d668ef4960a134497db25a8f9,0.016304,0.501584,0.501579,4.081728,1.563380
d5c3933628810e2763d3302e584bf6af16d14992,0.069103,0.501584,0.501579,4.081728,1.563380
f91fba2f0132405f47f131393b25312e62622d5c,0.024924,0.501584,0.501579,4.081728,1.563380
83f48e4df10c1a818448c41f3cfaaf58c957de68,0.006034,0.501584,0.501579,4.081728,1.563380
c9ff080ffa20c3468423a4d53da27139ddf2cddb,0.111022,0.501584,0.501579,4.081728,1.563380
1322da977cc467f4af79e2cf5958fe2a8dcf5473,0.014092,0.501584,0.501579,4.081728,1.563380
7808e09d76651a4bca8ec3b8f16af569468c4385,0.099003,0.501584,0.501579,4.081728,1.563380
f6a1c5aeff7ee83efc12c13c440af842b9735068,0.109260,0.501584,0.501579,4.081728,1.563380
005d2100e36275df29bbc0dab8bf52de891fe3e5,0.038352,0.501584,0.501579,4.081728,1.563380
f36cba5b059018e27d5bbf99bb6dd36382773541,0.017086,0.501584,0.501579,4.081728,1.563380
b86f3d5208a9537d2b54fa7617db96a70606222b,0.017330,0.501584,0.501579,4.081728,1.563380
dcd6292095f2c5390bb61e25fda529030726587f,0.079044,0.501584,0.501579,4.081728,1.563380
dbc751fd5009e560c545d9b9c08b5d8578735efc,0.111046,0.501584,0.501579,4.081728,1.563380
69fc2970e7d6d86220e0a4c199ba2baf6ab43865,0.013772,0.501584,0.501579,4.081728,1.563380
bc15f3019de4acb6f804229167ab0f5adb2a0c31,0.087111,0.501584,0.501579,4.081728,1.563380
5a3a432a790acd94ad1ec6d7b9c4688184db1037,0.006139,0.501584,0.501579,4.081728,1.563380
e98d1ccf4248844c7ba1b17180b9aaf40dc13009,0.123380,0.501584,0.501579,4.081728,1.563380
67ceee113743c64a88021929af4e416b8f93e768,0.011358,0.501584,0.501579,4.081728,1.563380
bf1655104efc867e803f8286834339177eaa95fe,0.033676,0.501584,0.501579,4.081728,1.563380
eeaa6e163438b4f707bc09706483521a8b3dbf2e,0.018431,0.501584,0.501579,4.081728,1.563380
3f3fb83c3d8a9ced8361a02117eae32783b8657f,0.030338,0.501584,0.501579,4.081728,1.563380
19e0401c12de002be917737787728dca3e86b207,0.054179,0.501584,0.501579,4.081728,1.563380
2240e44f3195321d873dec4a9bc905186697088d,0.024798,0.501584,0.501579,4.081728,1.563380
3d01cf5ddb287f21b8ff88bcc1b0a44bcbbb2f39,0.006763,0.501584,0.501579,4.081728,1.563380
f2f67e2b88cfa1b31cdfaf7040278136907259dd,0.033683,0.501584,0.501579,4.081728,1.563380
fd3a816afb1b05eeb299560b29e06ebcb35f069e,0.005821,0.501584,0.501579,4.081728,1.563380
b952cdb0529f05c3eaed3716900f95d5c118003d,0.098066,0.501584,0.501579,4.081728,1.563380
8c218179325dda2a3293b7abf1e02652f7507119,0.037066,0.501584,0.501579,4.081728,1.563380
257e100f1f7e3b37197f41f0a0e6e70ce4021b79,0.005400,0.501584,0.501579,4.081728,1.563380
d085b85895af31fad5d15898f243df2db75758e0,0.034019,0.501584,0.501579,4.081728,1.563380
f066c52e8a98df472fb5d75b8c548abd3241891b,0.010368,0.501584,0.501579,4.081728,1.563380
d8112989a4e03fd82159e8ca5e4bf9df007b1d29,0.062241,0.501584,0.501579,4.081728,1.563380
8b2d9ebf4200d9373dae1d9c87893c5c01e9b10d,0.005639,0.501584,0.501579,4.081728,1.563380
56f0b86d9f4b4235b83d0330a2519733f902b8d4,0.045858,0.501584,0.501579,4.081728,1.563380
