init,time,accuracy,precision,recall,fscore
svc,0.371752,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.044925,0.944444,0.962166,0.944444,0.948446
nu_svc,1.267846,0.932660,0.935737,0.932660,0.932959
lin_svc,0.418667,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.481608,0.942761,0.945108,0.942761,0.942691
knn-auto,0.314041,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.143131,0.969697,0.971286,0.969697,0.969738
knn-brute,0.153311,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.224089,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.994415,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.015650,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.029382,0.794613,0.841574,0.794613,0.797305
randfc,0.064835,0.944444,0.946437,0.944444,0.944593
dt_classification,0.056963,0.826599,0.832417,0.826599,0.827944
logreg,0.456489,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.015004,0.936027,0.937742,0.936027,0.936450
passiveac,0.015015,0.936027,0.937742,0.936027,0.936450
init,time,accuracy,precision,recall,fscore
svc,0.395340,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.921099,0.944444,0.962166,0.944444,0.948446
nu_svc,1.270246,0.932660,0.935737,0.932660,0.932959
lin_svc,0.379830,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.409065,0.942761,0.945108,0.942761,0.942691
knn-auto,0.172337,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.123191,0.969697,0.971286,0.969697,0.969738
knn-brute,0.187021,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.231518,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,2.851542,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.031939,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.042614,0.794613,0.841574,0.794613,0.797305
randfc,0.073254,0.944444,0.946437,0.944444,0.944593
dt_classification,0.040964,0.826599,0.832417,0.826599,0.827944
logreg,0.382525,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.027637,0.936027,0.937742,0.936027,0.936450
passiveac,0.026416,0.936027,0.937742,0.936027,0.936450
