init,time,accuracy,precision,recall,fscore
svc,0.400672,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.107039,0.944444,0.962166,0.944444,0.948446
nu_svc,1.505834,0.932660,0.935737,0.932660,0.932959
lin_svc,0.411983,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.442322,0.942761,0.945108,0.942761,0.942691
knn-auto,0.266189,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.160844,0.969697,0.971286,0.969697,0.969738
knn-brute,0.200187,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.227840,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.862991,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.022723,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.067251,0.794613,0.841574,0.794613,0.797305
randfc,0.074835,0.936027,0.937720,0.936027,0.935677
dt_classification,0.067053,0.831650,0.834547,0.831650,0.832122
logreg,0.409986,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.017549,0.936027,0.937742,0.936027,0.936450
passiveac,0.065031,0.936027,0.937742,0.936027,0.936450
