init,time,accuracy,precision,recall,fscore
svc,0.401142,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.079138,0.944444,0.962166,0.944444,0.948446
nu_svc,1.509792,0.932660,0.935737,0.932660,0.932959
lin_svc,0.420875,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.495123,0.942761,0.945108,0.942761,0.942691
knn-auto,0.283349,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.151538,0.969697,0.971286,0.969697,0.969738
knn-brute,0.122848,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.210775,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.027060,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.111678,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.030218,0.794613,0.841574,0.794613,0.797305
randfc,0.062127,0.944444,0.946437,0.944444,0.944593
dt_classification,0.056117,0.826599,0.832417,0.826599,0.827944
logreg,0.476219,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.115860,0.936027,0.937742,0.936027,0.936450
passiveac,0.041646,0.936027,0.937742,0.936027,0.936450
