version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
1c7168d3982af969400c59acc44b97b536320137,0.004499,0.400580,0.398501,4.925866,1.826213
5a58e56826fc0662ef6dad0f3c52451121ecc39e,0.004503,0.400580,0.398501,4.925866,1.826213
5d3bb933e047eccfa81543501dd9d7f9923dc6f2,0.009138,0.400580,0.398501,4.925866,1.826213
3fbd3b9ade93ddc049c9ffc0394b2ed4acb4bac5,0.004747,0.400580,0.398501,4.925866,1.826213
861ac1371355101917781a001a59f2b7625839d2,0.016217,0.400580,0.398501,4.925866,1.826213
744d161d371b24f6bfab83f6913f9ab14a1ee7ca,0.019803,0.400580,0.398501,4.925866,1.826213
7fe71c18ab3d542a396c9fb33a6ced81b3cc0ca9,0.033302,0.400580,0.398501,4.925866,1.826213
bde22705b5d1efff20a6de44718c65aeedad8ac3,0.049894,0.400580,0.398501,4.925866,1.826213
3891af8d99b290894861b61b0d985faa03053174,0.010895,0.400580,0.398501,4.925866,1.826213
3c8210f752f256e098f4017955a1e2232f425618,0.016793,0.400580,0.398501,4.925866,1.826213
ee071e00b2f66022d11f5d78640ff9bd8ec97c2d,0.057356,0.400580,0.398501,4.925866,1.826213
cb4c935834ad16672de37373eca08751a4bb9630,0.014922,0.400580,0.398501,4.925866,1.826213
b52bae49b1c74d9c4f09a21963c63e980c356fb3,0.005135,0.400580,0.398501,4.925866,1.826213
b52bae49b1c74d9c4f09a21963c63e980c356fb3,0.067805,0.400580,0.398501,4.925866,1.826213
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,0.052587,0.400580,0.398501,4.925866,1.826213
587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,0.083445,0.400580,0.398501,4.925866,1.826213
f7254854279c008b68689d93cc38791ecc8e4b30,0.029352,0.400580,0.398501,4.925866,1.826213
1f48814799a52be31c54399be0c9a9c31c7632b2,0.011717,0.400580,0.398501,4.925866,1.826213
3c988d5d1c039343e5a2a1d419b88c62b638b66f,0.033193,0.400580,0.398501,4.925866,1.826213
290e0ea6f29fd23fc4f58beff9735c9f9101f88a,0.016362,0.400580,0.398501,4.925866,1.826213
7ad90f5a3385d6ee2eafc5bb58684d836a2b87bb,0.032589,0.400580,0.398501,4.925866,1.826213
d439dc4d9e8267dbcf640cbe4be94e818586deed,0.019770,0.400580,0.398501,4.925866,1.826213
c45075123a9a35a8e68abe22f0fed21d6f0630db,0.022199,0.400580,0.398501,4.925866,1.826213
4d0ba3ca586b299c8b83a8112ac849270780db1f,0.055360,0.400580,0.398501,4.925866,1.826213
ec8fbefcb9bdc1abe8130ffa2fb5936836024e23,0.043333,0.400580,0.398501,4.925866,1.826213
c9888a6f8d226123c03da4f934b4a1b9b8c132cf,0.033451,0.400580,0.398501,4.925866,1.826213
7d4755e31755280fa62639d7f603b8a97731174f,0.026142,0.400580,0.398501,4.925866,1.826213
405c71780f6d22c02189e0672ba8c306a166b4b6,0.043125,0.400580,0.398501,4.925866,1.826213
be21b6a5b0ec854c7e4778ca8b93c1813913f283,0.016181,0.400580,0.398501,4.925866,1.826213
bc02bd524373232718bb2690b844dd0cd6439c4b,0.028093,0.400580,0.398501,4.925866,1.826213
317281bf22d66c04c4723268f1b0a1b18c24fc1c,0.031684,0.400580,0.398501,4.925866,1.826213
f6d605ff96da6a21c22912b832881be401e19cec,0.069779,0.400580,0.398501,4.925866,1.826213
b6a5ed2aab10a7f1e8ffe6463b027a74e4713791,0.036920,0.400580,0.398501,4.925866,1.826213
ebf8d3ae2d92698aa22db3dbd0a3845626a468ae,0.019992,0.400580,0.398501,4.925866,1.826213
7c69c552663ec29de37d82acdfcd911c040d14b8,0.017656,0.400580,0.398501,4.925866,1.826213
65aee0c46f1fdc0a32b4e82161dbfd8e1e197140,0.009763,0.400580,0.398501,4.925866,1.826213
3697d755c4f30ac9bb52e8fc92a9dcc268c54db0,0.021537,0.400580,0.398501,4.925866,1.826213
ee0fd9aa963c8c118785304b5ac59c85e3f60fcc,0.029847,0.400580,0.398501,4.925866,1.826213
8e0f337221cf0af4cc74d5470443198d03fdd716,0.005596,0.400580,0.398501,4.925866,1.826213
1eb9bed151a305f9c90bb5aa6dfb44add9b1657e,0.011736,0.400580,0.398501,4.925866,1.826213
888a1848ca1b4b7a6932ea0f79db7660112b8fd4,0.014217,0.400580,0.398501,4.925866,1.826213
08b72539228cec5dd31a22600eaeb20590dff042,0.018096,0.400580,0.398501,4.925866,1.826213
0cb93b099698d0f5f64e36acbd3bb43d977754bb,0.024356,0.400580,0.398501,4.925866,1.826213
7a2e2d853682a2c11ae930e8a3a3e74dbb670d7b,0.103705,0.400580,0.398501,4.925866,1.826213
718a7df4c50d12f8351763784ffb50389757b4c0,0.018007,0.400580,0.398501,4.925866,1.826213
b18f2951e4be3ce293a9d0bb61d4ca3be19496ca,0.055367,0.400580,0.398501,4.925866,1.826213
bad3dd6b93790a8aeaa13894ffed50a6294a36f5,0.030513,0.400580,0.398501,4.925866,1.826213
