version,time,accuracy,precision,recall,fscore
4352d2380c756f8b06e8b24213686a5104c4af2a,1.400044,0.932660,0.935737,0.932660,0.932959
00a4397a28889055b0fbb4f08f812a5f87679e85,1.478259,0.932660,0.935737,0.932660,0.932959
7e0aff440890f24360d0501ef7abcce74d8f3cee,1.423048,0.932660,0.935737,0.932660,0.932959
ec08281f75cbfb220284a179f843f8e1fa6213fc,1.388608,0.932660,0.935737,0.932660,0.932959
ed8bc979d6ed74cfc3ba49e4f585c6d75dc63c53,1.507416,0.932660,0.935737,0.932660,0.932959
057bc275724fe4d2701132ca662fbb5cb1660d70,1.526842,0.932660,0.935737,0.932660,0.932959
e937f4e53d2dbecae690c0ca15fd6b7fa87ce328,1.321184,0.932660,0.935737,0.932660,0.932959
481f7fe6d1a03ad04bbf22a09b74df708149258e,1.187397,0.932660,0.935737,0.932660,0.932959
638d590b661c14dba7ce67d90a2a0e4b29895fd6,1.303690,0.932660,0.935737,0.932660,0.932959
638d590b661c14dba7ce67d90a2a0e4b29895fd6,1.514528,0.932660,0.935737,0.932660,0.932959
017de2e125cd06be9244ec88d487b72c938b1975,1.149970,0.932660,0.935737,0.932660,0.932959
017de2e125cd06be9244ec88d487b72c938b1975,1.375561,0.932660,0.935737,0.932660,0.932959
75a34a2274edf308bb6b08f817c29e3f267c5d9d,1.322146,0.932660,0.935737,0.932660,0.932959
22eda02b6483ce5265b5da70bb6351cd6926bd70,1.385607,0.932660,0.935737,0.932660,0.932959
a8ee6f9cb0adfd7c7d6287a8a1142b7a35a0cfe8,1.393096,0.932660,0.935737,0.932660,0.932959
b36dcf4f4376494b00923801a9d5a3b445b745b6,1.514906,0.932660,0.935737,0.932660,0.932959
795576f49705bde9bb762f4ac71e9b81fdd9da73,1.485237,0.932660,0.935737,0.932660,0.932959
eb54dc34f49319561ac5bcfeb66fe616696aa3cd,1.413948,0.932660,0.935737,0.932660,0.932959
4109e34ed82a78b27f5d5ac6b2e695dc041172b9,1.398037,0.932660,0.935737,0.932660,0.932959
48a52312c17ba21fe1617e4b90565f3c6ecb23d5,1.406713,0.932660,0.935737,0.932660,0.932959
732003ef0050816d7d006433ba13b96d57c72473,1.408987,0.932660,0.935737,0.932660,0.932959
1b42853ad7d01c10a25cc9fb5caff06b6f11098c,1.394359,0.932660,0.935737,0.932660,0.932959
73591a16471d0a9203a0c4e7c56f7606b827f4ba,1.430786,0.932660,0.935737,0.932660,0.932959
54897c97c8cbae0ccfacd5b84627195be01ee252,1.192920,0.932660,0.935737,0.932660,0.932959
108271f2a5d3daf3f6adedcbe6ad84b578190431,1.349896,0.932660,0.935737,0.932660,0.932959
cf397fb26f3365357d912e5fc478610b7d2de403,1.233552,0.932660,0.935737,0.932660,0.932959
0e9e5790a855f6160a3833ffa049e30c21e60a53,1.213117,0.932660,0.935737,0.932660,0.932959
1e61f4dc8147c064af416d61255cc0e12bf44499,1.393660,0.932660,0.935737,0.932660,0.932959
912ea55586d0d4607716cb326bc7666389443514,1.329821,0.932660,0.935737,0.932660,0.932959
b8b78d5f859e14252eaaf4b61fa4cce195201e33,1.287398,0.932660,0.935737,0.932660,0.932959
e2f03147e745b98d3a581b4816830bee08cb1737,1.359256,0.932660,0.935737,0.932660,0.932959
965a742625a431abcde27dd11315452400e5c40b,1.496824,0.932660,0.935737,0.932660,0.932959
6ff6b340e711f16bfd8473f4d985cd555a5957b6,1.506786,0.932660,0.935737,0.932660,0.932959
8daa93a2c7e54e2d668ef4960a134497db25a8f9,1.472534,0.932660,0.935737,0.932660,0.932959
d5c3933628810e2763d3302e584bf6af16d14992,1.483616,0.932660,0.935737,0.932660,0.932959
f91fba2f0132405f47f131393b25312e62622d5c,1.382452,0.932660,0.935737,0.932660,0.932959
83f48e4df10c1a818448c41f3cfaaf58c957de68,1.497880,0.932660,0.935737,0.932660,0.932959
c9ff080ffa20c3468423a4d53da27139ddf2cddb,1.255518,0.932660,0.935737,0.932660,0.932959
1322da977cc467f4af79e2cf5958fe2a8dcf5473,1.101506,0.932660,0.935737,0.932660,0.932959
7808e09d76651a4bca8ec3b8f16af569468c4385,1.566555,0.932660,0.935737,0.932660,0.932959
f6a1c5aeff7ee83efc12c13c440af842b9735068,1.199058,0.932660,0.935737,0.932660,0.932959
005d2100e36275df29bbc0dab8bf52de891fe3e5,1.509238,0.932660,0.935737,0.932660,0.932959
f36cba5b059018e27d5bbf99bb6dd36382773541,1.300113,0.932660,0.935737,0.932660,0.932959
b86f3d5208a9537d2b54fa7617db96a70606222b,1.497853,0.932660,0.935737,0.932660,0.932959
dcd6292095f2c5390bb61e25fda529030726587f,1.366403,0.932660,0.935737,0.932660,0.932959
dbc751fd5009e560c545d9b9c08b5d8578735efc,1.291451,0.932660,0.935737,0.932660,0.932959
69fc2970e7d6d86220e0a4c199ba2baf6ab43865,1.171088,0.932660,0.935737,0.932660,0.932959
bc15f3019de4acb6f804229167ab0f5adb2a0c31,1.393605,0.932660,0.935737,0.932660,0.932959
